PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20251145;11;2025;8405157;1;4;1;70;19;1;202.73242828;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405159;1;1;1;70;19;1;190.71621106;19;1;;;;;2;5;;1400000;1;;24;0;3;1;6;2;2;;2;;.;5223;47;4772
20251145;11;2025;8405160;1;2;1;70;19;1;58.379506447;19;1;;;;;;;;;1;;240;0;8;4;1;2;2;;2;;.;7531;95;9529
20251145;11;2025;8405161;1;1;1;70;19;1;145.95938828;19;1;;;;;;;;;1;;240;0;4;4;1;2;2;;2;;.;7531;14;1410
20251145;11;2025;8405161;1;2;1;70;19;1;145.95938828;19;;1;24;1;;;;40;1200000;1;;6;0;4;1;6;2;2;;2;;7115;7115;42;4210
20251145;11;2025;8405161;1;3;1;70;19;1;145.95938828;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405162;1;2;1;70;19;1;137.20980025;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405164;1;1;1;70;19;1;111.65146535;19;1;;;;;;;;;1;;84;0;8;3;1;2;2;;2;;.;5311;97;9700
20251145;11;2025;8405164;1;2;1;70;19;1;111.65146535;19;1;;;;;;;;;1;;84;0;5;1;6;2;3;;2;;.;5414;80;8010
20251145;11;2025;8405164;1;3;1;70;19;1;111.65146535;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405164;1;4;1;70;19;1;111.65146535;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405168;1;3;1;70;19;1;153.21031541;19;1;;;;;;;;;1;;240;0;3;4;2;2;2;;2;;.;9111;81;8121
20251145;11;2025;8405170;1;1;1;70;19;1;112.63733125;19;1;;;;;;;;;1;;60;0;3;4;1;2;2;;2;;.;9111;81;8121
20251145;11;2025;8405172;1;1;1;70;19;1;135.34727413;19;;1;12;1;;;;48;1000000;1;;12;0;4;1;2;2;2;;2;;5142;4321;47;4721
20251145;11;2025;8405172;1;4;1;70;19;1;135.34727413;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405173;1;1;1;70;19;1;153.05385294;19;1;;;;;;;;;1;;84;0;5;1;4;2;3;;2;;.;7231;45;4520
20251145;11;2025;8405173;1;2;1;70;19;1;153.05385294;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405177;1;1;1;70;19;1;100.18070374;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405177;1;2;1;70;19;1;100.18070374;19;1;;;;;;;;;1;;150;0;4;4;2;2;2;;2;;.;6112;01;0123
20251145;11;2025;8405178;1;1;1;70;19;1;177.59336908;19;1;;;;;2;5;;1000000;1;;120;0;3;4;1;2;2;;2;;.;3322;47;4792
20251145;11;2025;8405181;1;1;1;70;19;1;141.16584181;19;;1;6;1;;;;48;2000000;1;;3;0;8;1;8;2;2;;2;;7411;7411;43;4321
20251145;11;2025;8405182;1;2;1;70;19;1;106.35529317;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405182;1;3;1;70;19;1;106.35529317;19;1;;;;;;;;;1;;120;0;8;3;1;2;2;;2;;.;9111;97;9700
20251145;11;2025;8405183;1;1;1;70;19;1;178.02740179;19;1;;;;;;;;;1;;120;0;3;4;3;2;2;;2;;.;5131;56;5611
20251145;11;2025;8405183;1;4;1;70;19;1;178.02740179;19;1;;;;;;;;;1;;18;0;3;3;1;2;2;;2;;.;9111;97;9700
20251145;11;2025;8405185;1;1;1;70;19;1;162.96210974;19;1;;;;;;;;;1;;120;0;4;4;2;2;2;;2;;.;7531;14;1410
20251145;11;2025;8405188;1;1;1;70;19;1;100.07915391;19;1;;;;;;;;;1;;69;0;5;2;10;2;3;;2;;.;2330;85;8530
20251145;11;2025;8405188;1;2;1;70;19;1;100.07915391;19;1;;;;;;;;;1;;108;0;5;2;10;2;3;;2;;.;2341;85;8530
20251145;11;2025;8405189;1;1;1;70;19;1;182.33096508;19;1;;;;;;;;;1;;3;0;4;4;1;2;2;;2;;.;9411;56;5619
20251145;11;2025;8405189;1;2;1;70;19;1;182.33096508;19;1;;;;;;;;;1;;36;0;3;1;10;2;2;;2;;.;5230;47;4754
20251145;11;2025;8405190;1;1;1;70;19;1;162.96210974;19;1;;;;;;;;;1;;36;0;8;4;10;2;3;;2;;.;4120;84;8412
20251145;11;2025;8405191;1;2;1;70;19;1;71.42513137;19;1;;;;;;;;;1;;5;1;8;4;1;2;2;;2;;.;9111;81;8121
20251145;11;2025;8405193;1;1;1;70;19;1;136.04786928;19;1;;;;;;;;;1;;480;0;8;1;8;2;2;;2;;.;9329;17;1701
20251145;11;2025;8405194;1;1;1;70;19;1;168.35905742;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405195;1;3;1;70;19;1;164.04240379;19;1;;;;;;;;;1;;60;0;4;1;2;2;2;;2;;.;5223;45;4541
20251145;11;2025;8405197;1;1;1;70;19;1;93.438803508;19;1;;;;;;;;;1;;6;0;8;1;4;2;2;;2;;.;8154;14;1410
20251145;11;2025;8405198;1;3;1;70;19;1;175.08589713;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405199;1;2;1;70;19;1;136.83668639;19;1;;;;;;;;;1;;48;0;2;1;5;2;2;;2;;.;5230;56;5611
20251145;11;2025;8405200;1;1;1;70;19;1;188.79559525;19;1;;;;;;;;;1;;420;0;5;2;10;2;3;;2;;.;5412;84;8423
20251145;11;2025;8405200;1;2;1;70;19;1;188.79559525;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405200;1;3;1;70;19;1;188.79559525;19;1;;;;;;;;;1;;120;0;8;4;2;2;2;;2;;.;8324;49;4921
20251145;11;2025;8405200;1;4;1;70;19;1;188.79559525;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405201;1;2;1;70;19;1;97.975723524;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405203;1;1;1;70;19;1;144.85520866;19;1;;;;;;;;;1;;280;0;5;2;10;2;3;;2;;.;5413;84;8424
20251145;11;2025;8405208;1;3;1;70;19;1;110.87743806;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405209;1;3;1;70;19;1;132.44490648;19;1;;;;;2;3;;1400000;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405210;1;1;1;70;19;1;119.73210059;19;1;;;;;;;;;1;;240;0;4;4;1;2;2;;2;;.;5141;96;9602
20251145;11;2025;8405211;1;1;1;70;19;1;89.094609467;19;1;;;;;;;;;1;;288;0;5;1;10;2;3;;2;;.;8331;49;4921
20251145;11;2025;8405212;1;3;1;70;19;1;177.05308678;19;1;;;;;;;;;1;;4;0;8;1;2;2;2;;2;;.;9313;41;4111
20251145;11;2025;8405213;1;1;1;70;19;1;109.46157459;19;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;9111;81;8121
20251145;11;2025;8405213;1;2;1;70;19;1;109.46157459;19;1;;;;;;;;;1;;240;0;4;4;3;2;2;;2;;.;9211;01;0123
20251145;11;2025;8405214;1;1;1;70;19;1;130.55096916;19;1;;;;;;;;;1;;6;0;2;1;9;2;2;;2;;.;2211;86;8610
20251145;11;2025;8405216;1;3;1;70;19;1;273.87239352;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405217;1;2;1;70;19;1;139.18584733;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405218;1;2;1;70;19;1;107.90004128;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405218;1;3;1;70;19;1;107.90004128;19;1;;;;;;;;;1;;120;0;3;4;10;2;2;;2;;.;5230;47;4711
20251145;11;2025;8405218;1;4;1;70;19;1;107.90004128;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405218;1;5;1;70;19;1;107.90004128;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405218;1;7;1;70;19;1;107.90004128;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405219;1;2;1;70;19;1;146.59075582;19;1;;;;;;;;;1;;4;0;2;1;4;2;2;;2;;.;5131;56;5611
20251145;11;2025;8405219;1;3;1;70;19;1;146.59075582;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405219;1;5;1;70;19;1;146.59075582;19;1;;;;;;;;;1;;1;0;2;1;3;2;2;;2;;.;3422;85;8552
20251145;11;2025;8405221;1;1;1;70;19;1;197.38100629;19;1;;;;;;;;;1;;2;0;2;4;3;2;2;;2;;.;5131;56;5611
20251145;11;2025;8405229;1;3;1;70;19;1;181.67173904;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405230;1;1;1;70;19;1;43.531360596;19;1;;;;;;;;;1;;300;0;5;1;10;2;3;;2;;.;7323;17;1709
20251145;11;2025;8405230;1;3;1;70;19;1;43.531360596;19;1;;;;;;;;;1;;108;0;4;1;6;2;3;;2;;.;5223;47;4773
20251145;11;2025;8405230;1;4;1;70;19;1;43.531360596;19;1;;;;;;;;;1;;1;0;8;4;2;2;2;;2;;.;9111;81;8121
20251145;11;2025;8405231;1;1;1;70;19;1;155.34358643;19;1;;;;;;;;;1;;240;0;8;4;9;2;2;;2;;.;9520;47;4781
20251145;11;2025;8405231;2;1;2;70;19;1;155.34358643;19;1;;;;;;;;;1;;240;0;5;1;6;2;3;;2;;.;3122;17;1701
20251145;11;2025;8405231;2;2;2;70;19;1;155.34358643;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405232;1;1;1;70;19;1;231.94123532;19;1;;;;;;;;;1;;130;0;5;2;10;2;3;;2;;.;3411;84;8424
20251145;11;2025;8405233;1;1;1;70;19;1;164.20402367;19;1;;;;;;;;;1;;60;0;5;2;10;2;3;;2;;.;2330;85;8530
20251145;11;2025;8405234;1;1;1;70;19;1;146.20730448;19;1;;;;;;;;;1;;480;1;8;1;10;2;2;;2;;.;4110;64;6412
20251145;11;2025;8405234;1;3;1;70;19;1;146.20730448;19;1;;;;;;;;;1;;6;1;8;4;1;2;2;;2;;.;3432;74;7410
20251145;11;2025;8405234;1;4;1;70;19;1;146.20730448;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405236;1;1;1;70;19;1;127.2405299;19;1;;;;;;;;;1;;60;0;4;4;2;2;2;;2;;.;1420;47;4723
20251145;11;2025;8405236;1;2;1;70;19;1;127.2405299;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405236;1;3;1;70;19;1;127.2405299;19;1;;;;;;;;;1;;18;0;5;4;2;2;3;;2;;.;2411;69;6920
20251145;11;2025;8405238;1;1;1;70;19;1;74.625189594;19;1;;;;;;;;;1;;360;0;3;1;10;2;2;;2;;.;3122;17;1702
20251145;11;2025;8405238;1;3;1;70;19;1;74.625189594;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405238;1;4;1;70;19;1;74.625189594;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405239;1;1;1;70;19;1;148.58572393;19;1;;;;;;;;;1;;108;0;5;2;10;2;3;;2;;.;2341;85;8530
20251145;11;2025;8405240;1;1;1;70;19;1;122.44308235;19;1;;;;;;;;;1;;240;0;3;4;1;2;1;2;2;;.;7531;14;1410
20251145;11;2025;8405240;1;2;1;70;19;1;122.44308235;19;1;;;;;;;;;1;;270;0;5;1;10;2;3;;2;;.;8331;49;4921
20251145;11;2025;8405241;1;1;1;70;19;1;152.08933927;19;1;;;;;;;;;1;;480;1;5;2;10;2;3;;2;;.;4110;84;8412
20251145;11;2025;8405241;1;3;1;70;19;1;152.08933927;19;1;;;;;;5;;2500000;1;;12;0;8;4;10;2;2;;2;;.;2320;85;8551
20251145;11;2025;8405242;1;3;1;70;19;1;167.88202411;19;1;;;;;;;;;1;;480;0;5;2;10;2;2;;2;;.;2341;85;8530
20251145;11;2025;8405246;1;1;1;70;19;1;97.954465879;19;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;9111;81;8121
20251145;11;2025;8405247;1;1;1;70;19;1;113.66787809;19;1;;;;;1;;44;2000000;1;;60;0;9;2;10;2;3;;2;;.;3355;84;8423
20251145;11;2025;8405247;1;2;1;70;19;1;113.66787809;19;;1;32;1;;;;48;3000000;1;;8;0;8;4;10;2;1;1;2;;2634;2634;86;8621
20251145;11;2025;8405248;1;3;1;70;19;1;168.62198741;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405249;1;2;1;70;19;1;115.55514466;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405249;1;3;1;70;19;1;115.55514466;19;1;;;;;;;;;1;;120;0;4;4;3;2;2;;2;;.;9211;01;0161
20251145;11;2025;8405250;1;2;1;70;19;1;148.15077388;19;;1;36;2;;;;40;1400000;1;;24;0;1;1;4;2;1;1;2;;2341;5246;10;1081
20251145;11;2025;8405251;1;1;1;70;19;1;104.24911866;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405252;1;1;1;70;19;1;111.80790639;19;;1;24;1;;;;40;2500000;1;;36;0;6;1;3;2;2;;2;;2341;2342;85;8530
20251145;11;2025;8405257;1;2;1;70;19;1;137.42049533;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405258;1;1;1;70;19;1;127.54487745;19;1;;;;;;;;;1;;480;1;4;4;2;2;2;;2;;.;5223;45;4512
20251145;11;2025;8405259;1;2;1;70;19;1;130.55096916;19;1;;;;;1;;45;1400000;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405260;1;1;1;70;19;1;100.18070374;19;1;;;;;;;;;1;;72;0;4;1;3;2;2;;2;;.;2636;94;9491
20251145;11;2025;8405260;1;2;1;70;19;1;100.18070374;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405261;1;1;1;70;19;1;172.00191665;19;1;;;;;;;;;1;;24;0;3;3;2;2;2;;2;;.;9111;97;9700
20251145;11;2025;8405261;1;2;1;70;19;1;172.00191665;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405261;1;4;1;70;19;1;172.00191665;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405265;1;2;1;70;19;1;122.86808218;19;;1;8;4;;;;40;1000000;2;;;;;;;;2;;1;200000;9313;;;
20251145;11;2025;8405267;1;1;1;70;19;1;300.39107507;19;;1;44;1;;;;44;3000000;1;;3;0;3;4;2;2;1;2;2;;2211;8323;49;4921
20251145;11;2025;8405268;1;3;1;70;19;1;231.25301131;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405269;1;2;1;70;19;1;239.9405474;19;1;;;;;;;;;1;;2;0;2;4;4;2;2;;2;;.;5131;56;5611
20251145;11;2025;8405271;1;2;1;70;19;1;177.59336908;19;1;;;;;;;;;1;;6;0;2;1;3;2;2;;2;;.;4224;55;5511
20251145;11;2025;8405274;1;1;1;70;19;1;111.80790639;19;;1;8;4;;;;40;1500000;1;;12;0;6;4;2;2;2;;2;;5244;5164;75;7500
20251145;11;2025;8405276;1;3;1;70;19;1;95.463221126;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251145;11;2025;8405277;1;1;1;70;19;1;209.94797898;19;1;;;;;;;;;1;;12;0;4;4;1;2;2;;1;300000;.;8321;49;4921
20251145;11;2025;8405277;1;2;1;70;19;1;209.94797898;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
