DATASET,SERIES_CODE,OBS_MEASURE,COUNTRY,BOP_ACCOUNTING_ENTRY,INDICATOR,UNIT,FREQUENCY,SCALE,2000,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024,2024-Q1,2024-Q2,2024-Q3,2024-Q4
IMF.STA:BOP(21.0.0),COL.DB_T.D75_S1W.USD.A,OBS_VALUE,Colombia,Debit/Expenditure,"Miscellaneous current transfers, Financial corporations, nonfinancial corporations, households, and NPISHs",US dollar,Annual,Millions,21.56833553855,,,,,101.01693264,,,,,156.12040507,,,,,196.19070732,,,,,232.4759419,,,,,189.20260636,,,,,219.536393139264,,,,,340.67256623255,,,,,303.23528405,,,,,485.394391095312,,,,,287.850902990176,,,,,256.7500692092,,,,,275.31150268305,,,,,259.19075992467,,,,,216.8102321096,,,,,79.6808348404545,,,,,166.369964232196,,,,,166.649118377241,,,,,190.489344139457,,,,,155.958717938544,,,,,130.70669323665,,,,,183.637625328392,,,,,218.862697225408,,,,,110.330668665736,,,,,126.416198626818,,,,
IMF.STA:BOP(21.0.0),COL.L_NIL_T.O_F81_S1X_L.USD.Q,OBS_VALUE,Colombia,"Liabilities, Net incurrence of liabilities","Other investment, Trade credits and advances, Monetary authorities, Long-term",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.A_NFA_T.O_F2_S121.USD.Q,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Other investment, Currency and deposits, Central bank",US dollar,Quarterly,Millions,,0,0,0,15.7500002287063,,0,0,0,23.3698701740781,,0,0,0,14.6633804700273,,0,0,9.53553981447527,0,,0,6.88526502870417,0,0,,0,2.03042277420116,0,0,,0,8.9811461473227,0,0,,0,16.9629186122538,0,0,,0,21.2808413162966,0,0,,0,3.25056889999996,0,0,,0,12.74445601,0,0,,0,5.87228834000007,0,0,,0,4.54762689,0,80.1632424699999,,0,5.18729239000004,0,0,,0,1.14520988999999,0,0,,0,1.58848879999999,0,0,,0,5.66617279999997,0,0,,0,8.30834050000004,0,0,,0,6.747522,0,0,,0,15.5364779,0,0,,0,18.7798132,0,0,,0,29.7955843999999,0,0,,0,0,0,0,,1.81604500000003,0,0,0,,33.2424143000001,0,0,0
IMF.STA:BOP(21.0.0),COL.CD_T.D752W_S1W.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,"Workers' remittances, Financial corporations, nonfinancial corporations, households, and NPISHs",US dollar,Quarterly,Millions,,374.935891214218,379.225685855903,388.888195659198,434.978114281681,,417.461121409348,530.458116678044,470.820813619565,602.650641433043,,499.462679878,583.9320279675,691.548470074998,678.766643873997,,681.5136184825,749.300777991,798.820532936,830.4602605565,,708.756609675275,756.570241762899,760.085889314731,944.486094567995,,731.125824664352,803.26239941584,851.470201424128,927.856611696768,,855.89094830512,992.611780442214,972.569080072512,1039.87160308324,,944.085789995464,992.575248275062,1181.87260051068,1311.20352832918,,1128.10206857357,1174.27174679629,1311.90731399384,1170.63311616389,,1079.85899274959,994.777845950862,932.220343442597,1083.42233306242,,899.571704148154,966.482630758758,1008.92149662427,1121.37285038544,,970.490136852789,984.317963195896,1028.41927068267,1080.86852162452,,935.530592684789,1004.60804052534,990.258068341395,1039.26250536027,,980.897885575389,1155.78858122778,1120.59601536817,1143.76160739699,,1021.49781233303,948.549245052617,1004.73834421103,1118.42137073323,,1146.8983825004,1112.54043801911,1412.82218487161,1285.17960776468,,1275.5932324512,1237.56453408641,1266.28361088038,1368.03123508868,,1308.40440304277,1400.11582976132,1472.01402729438,1603.19289925857,,1503.77398268339,1598.92831362509,1710.39096843686,1823.10737723064,,1644.70061172357,1774.5097754805,1869.51098427372,1797.81062336842,,1792.92974969341,1324.52355367937,1873.5236804248,1917.86898012401,,1949.01457032533,2167.33530630596,2168.87127587644,2312.0245480622,,2045.65753124477,2417.50916433427,2409.83754452319,2555.80826632161,,2475.97668747629,2397.4020688788,2530.83573577719,2686.85867399595,,2720.76962631896,2906.76533479226,3052.6978781456,3167.98945276893
IMF.STA:BOP(21.0.0),COL.A_NFA_T.O_F2_S122_S.USD.Q,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Other investment, Currency and deposits, Deposit taking corporations, except the Central Bank, Short-term",US dollar,Quarterly,Millions,,58.1740294713052,-122.295176460898,37.2455025863904,-4.63021918244285,,-22.9010797376503,77.1535738396926,-59.0245966403386,2.21673857069267,,-7.89828857919882,16.5938639851207,-34.221097855335,-19.7748534912282,,39.9694080074534,125.027690289167,-53.8194455388347,16.7604411123374,,-3.00751220867668,42.3182882423828,-95.029296244188,41.1408459657049,,88.7217188016102,-122.639528118747,36.0925729943143,21.9969138784137,,-52.419288555857,53.0406127694408,2.90066322296626,1.9988312789247,,-53.8181335557572,89.3673053976211,92.422575211672,-30.4557928176056,,138.899317431558,154.380617727792,-179.957130308507,-117.342854874827,,227.369522629825,39.6265386162983,141.253075906243,-307.35250754534,,-43.7134960363712,-17.0488961118912,134.777340012136,-99.270434435667,,11.7700368740588,233.678654516705,-140.506534104856,97.8652061882562,,255.064459554361,476.796938784829,202.699155178296,-468.095065387465,,251.774101720852,821.878772700565,-268.990770244449,-729.768750366449,,85.9729342787639,-148.533198913791,285.96371821963,-257.961085222523,,23.5110608300625,172.78251332576,243.139342467514,461.540306953579,,-132.308793229527,929.500301878712,-839.606924200143,723.086049592596,,-979.105836729232,1567.14585387519,-208.714301586333,75.0362972100644,,-1486.78505590899,19.7540608072988,-436.962731805321,1349.69294462629,,-253.953196545259,605.81115925474,-1511.97292921451,-306.124623704364,,613.251794509352,2206.55877561599,-538.043373576918,-1777.49818090814,,-564.237334177359,2151.62303366184,636.763256079293,1092.32083094556,,-1359.90632282052,524.261909701028,-729.041419283258,-420.405349509335,,272.24387200261,1366.52129938812,11.4009126155689,-515.429333825688,,-1259.6870856384,1231.84466416562,-1087.13937491277,1315.43173365091
IMF.STA:BOP(21.0.0),COL.NETCD_T.SDA1.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),"Travel; business; acquisition of goods and services by border, seasonal, and other short-term workers",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.L_NIL_T.O_F2_S12R_L.USD.Q,OBS_VALUE,Colombia,"Liabilities, Net incurrence of liabilities","Other investment, Currency and deposits, Other financial corporations, Long-term",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.NETCD_T.P_F5_D4S.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),"Portfolio investment, Equity and investment fund shares, Investment income on investment income attributable to shareholders, including income on if, including rie",US dollar,Quarterly,Millions,,-9.50331,-2.93757091,-3.67184,-2.129637,,-2.751324,-5.227717,-3.34392828,-2.60743,,-0.878489,-0.349114,-2.484377,-8.06618909090909,,-2.345686,-1.383886,-3.8379929,-2.60588152,,-5.79992235,-5.755245394,-3.66746702945038,-3.181878350864,,-3.80842725605914,-7.53419942080985,-2.60996570104674,0.196639569844495,,-10.1298055725545,1.30096242584897,-1.27501604358125,2.8937158411697,,-5.49571589909255,-20.7005401669542,-10.8998032672447,-12.8614646685859,,-1.72775889650186,-25.6187486874412,-7.98926268494124,-6.64780250039633,,-7.77320821703609,-10.1654640000867,-7.80857406706527,-18.0509022237309,,-12.6680527835801,-67.4883633886618,-16.8282893155543,-37.6808574365076,,-21.6033937886086,-112.176205621073,-45.8790894948253,-82.4111480945856,,-18.4666525762319,-240.765248712513,-39.9755543985596,-194.380001965186,,-80.089337536989,-230.737354135423,-61.4469051503449,-156.358787427568,,-105.808376442474,-119.31349875211,-135.113215178399,-103.453569432478,,-45.6523215470356,-18.8010348587212,9.98758157513449,27.3694574581384,,35.5217520261873,40.10930967654,40.3892719377645,35.9701518891276,,42.4211796999212,42.28503483593,55.6460586213802,64.6767864926386,,51.7050298138124,39.9754498937748,48.8520098410376,44.2586953830804,,67.383175985319,63.6552055305312,71.7676401452583,83.7895845450578,,40.3197909777574,53.397315144058,67.2682456996076,92.7160450855829,,95.7782023322492,111.334521618422,111.538017696964,120.481422759714,,131.201939790049,121.233948980148,110.294501453102,116.851811792454,,110.436510989545,101.929052529587,93.1025775981165,103.385957169823,,114.57040671929,120.209192091736,131.304003967198,119.277593786846
IMF.STA:BOP(21.0.0),COL.DB_T.SDB2.USD.Q,OBS_VALUE,Colombia,Debit/Expenditure,Travel; personal; education-related,US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.DB_T.SDA2.USD.Q,OBS_VALUE,Colombia,Debit/Expenditure,Travel; business; other,US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.NETCD_T.D751_S13.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),"Current transfers to NPISH, General government",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.A_NFA_T.D_F52B.USD.Q,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Direct investment, Investment fund shares/units: reinvestment of earnings",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,68,53,61,50,,69,71,62,58,,60,52,63,105,,82.3,151.3,153.3,182.3,,198.95,237.95,239.95,238.95,,304.7696,309.887,305.3382,321.8276,,326.9504,335.4944,438.9,456.5,,488.454999998735,458.6296,466.96,464.36,,541.42331072487,542.101456072827,514.324908781133,506.775233711867,,589.60408,573.648,487.2,504.6,,550.285388113826,583.592189628293,552.017805568175,568.093184672921,,649.991201199568,678.037511540556,631.628513847372,594.539505626445,,318.730798447211,272.488199518607,288.79742263548,305.042559468117,,404.482655071733,497.814903591261,406.592389730684,571.242956712131,,376.8650901697,380.902690909569,317.486802512749,333.1395183129,,501.287035284648,592.635118291907,438.522228430369,467.670207516074,,554.744502188932,563.924799329972,535.127850457604,435.001656863649
IMF.STA:BOP(21.0.0),COL.A_NFA_T.O_F2_S1Z_S.USD.A,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Other investment, Currency and deposits, Other Sectors (BPM6), Short-term",US dollar,Annual,Millions,292.187772701757,,,,,-133.191726345738,,,,,-147.465529463854,,,,,-1077.3507458013,,,,,-543.656057343612,,,,,-752.966225890483,,,,,52.6691795669789,,,,,424.189278207787,,,,,-482.114408823847,,,,,1008.04131461417,,,,,-725.971705510727,,,,,714.238373779383,,,,,1587.81197245657,,,,,983.362407282472,,,,,1433.25954117435,,,,,-953.521815657481,,,,,1342.53871970892,,,,,-725.936096943517,,,,,136.195233901388,,,,,-665.471301830566,,,,,620.939503535537,,,,,1645.49446574522,,,,,5189.04566284181,,,,,547.592006847176,,,,,988.923406573264,,,,
IMF.STA:BOP(21.0.0),COL.NNAFANIL_T.O_F519.USD.Q,OBS_VALUE,Colombia,"Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Other investment, Other equity",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.NETCD_T.IN2_S13.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),"Secondary income, General government",US dollar,Quarterly,Millions,,112.962208361128,35.297276584413,40.8936064377884,51.5034957993705,,97.2498068713689,198.68363314255,191.024279947429,100.181354488521,,102.730019892268,87.981015227328,69.7643292497428,90.9938626075033,,79.3642802252181,65.8403682727795,108.851619865079,78.4941665536159,,54.5632722360779,100.81079384729,127.597797402623,108.03597250461,,78.1533985062997,162.511412861919,116.023243593658,110.674367684947,,104.687115525718,124.95396066801,145.03590072724,129.331326500716,,81.2253930752316,66.844236035252,61.9539058922858,37.9646709770028,,47.8133607877985,71.5438739212492,24.9575226251261,23.3684273389318,,31.2710349626374,33.4543956108505,49.3682331198568,43.4136085523927,,-30.0429404366498,15.0008472684169,55.7363832845764,33.0621536582396,,27.6058645,21.5331517195402,91.4947250581944,70.5881848208359,,39.9305796038834,34.1918508010405,35.4244450526989,25.9478766770527,,36.631455881553,34.1536628673373,36.1931210822346,25.3336776493888,,4.61274231845389,44.7184164164895,61.05889844,115.58897095,,42.92307857,54.83339616,42.70915019,41.62642532,,38.2978411,45.58210697,57.13739196,57.10017868,,56.75277003,76.0701369,52.63956012,26.6767469,,44.96427867,23.01772799,45.27157902,39.41574774,,18.71733829,47.96279447,73.39132141,31.21386583,,28.43600512,26.96408866,47.97512963,90.48168102,,28.74922861,67.98061468,73.92128038,40.21296216,,37.26863991,50.62573554,59.23286042,29.62745954,,25.2197974,19.22532039,158.70032399,31.8340224,,45.39442868,72.60251414,62.85751195,30.26000156
IMF.STA:BOP(21.0.0),COL.A_NFA_T.D_F52B.USD.A,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Direct investment, Investment fund shares/units: reinvestment of earnings",US dollar,Annual,Millions,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,232,,,,,260,,,,,280,,,,,569.2,,,,,915.8,,,,,1241.8224,,,,,1557.8448,,,,,1878.40459999874,,,,,2104.6249092907,,,,,2155.05208,,,,,2253.98856798322,,,,,2554.19673221394,,,,,1185.05898006942,,,,,1880.13290510581,,,,,1408.39410190492,,,,,2000.114589523,,,,,2088.79880884016,,,,
IMF.STA:BOP(21.0.0),COL.CD_T.TCDCA.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,Total current account credit/revenue,US dollar,Quarterly,Millions,,4469.61806581752,4513.49744896959,4869.73631569409,4894.89952938706,,4408.02807505107,4776.66694435344,4833.42669682335,4600.45089816501,,4141.33353144406,4603.89896719064,4558.20940526122,4616.90630463018,,4425.55690089484,4847.89527545234,5443.43417243568,5137.5339259159,,5076.77081111706,5821.85814833116,6489.9731063563,6946.94264704437,,6538.60855444482,7718.9992959146,7701.0848820716,8058.04338733337,,7937.83201896428,8723.2165367507,9127.7411133429,9593.47272114064,,9021.83259370902,10233.6117013314,10902.9527042325,12395.1593625062,,12052.5581032553,13893.5898387146,13803.1647290754,11885.4472272075,,10904.0080142774,11103.0730648401,11658.7822018818,12662.8134654019,,12503.6815210497,13436.2850042167,13467.7451476302,14913.7814561777,,16340.4416589457,18724.7855848419,18855.8542792102,19896.2378863216,,19933.1026300794,19532.2064511844,19247.4171172563,20244.2459364485,,18593.3895903353,20005.0588516077,19459.0026271388,20362.9775154312,,18284.7068329024,19411.2522571199,20312.8408208649,17601.1849201848,,14771.1431092187,15013.6742831536,14629.6490273767,13752.012525938,,12091.1087063187,13653.9047162871,13955.5948116236,15047.0016298047,,14430.2595248882,15130.5419493121,15881.9831843881,17212.2886416849,,16147.1206500468,17297.5676698732,17452.2095547407,17902.8463277133,,16551.3982264059,17745.9254211026,16914.9422165924,17106.0788097577,,15112.7703994863,10693.1367061488,12665.9149429903,13948.3816452236,,14935.7823519788,15809.2029115686,17606.1317800565,20431.4475433805,,21747.136900363,24615.5798421946,24633.0294055469,23177.954906506,,22747.2917818042,22370.6632406794,23311.3004667282,23626.2102896567,,22237.1454506464,24191.5393346172,24646.1454854062,24742.8475142101
IMF.STA:BOP(21.0.0),COL.NETCD_T.P_F51_D42.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),"Portfolio investment, Equity, Investment income on dividends and withdrawals from income of quasi corporations (excluding rie and excluding IF)",US dollar,Quarterly,Millions,,-9.50331,-2.93757091,-3.67184,-2.129637,,-2.751324,-5.227717,-3.34392828,-2.60743,,-0.878489,-0.349114,-2.484377,-8.06618909090909,,-2.345686,-1.383886,-3.8379929,-2.60588152,,-5.79992235,-5.755245394,-4.2658922,-4.001571726,,-4.974190804,-8.815488398,-4.307773464,-2.362189924,,-13.509802328,-2.072024596,-6.546715248,-2.166880578,,-10.101914698,-25.2584572,-15.5977614,-17.790877656,,-6.7792764,-30.6337281,-11.2998996,-9.7142925,,-11.290188864,-16.428643926,-17.823698352,-30.828534486,,-25.911148662,-81.2694168370001,-36.627205454,-60.6889779509999,,-50.69140239,-141.247561853,-68.188462565,-105.492731049,,-55.1317652049999,-275.515704051,-80.2485872510001,-238.555047388,,-118.449449524,-264.774330716,-100.387865172,-204.548630468,,-153.606192985736,-171.440517263454,-189.969923825372,-165.265243056363,,-109.339316416746,-86.0235982988347,-47.8730228261488,-36.8573588217424,,-31.2236097201199,-26.9653548625106,-34.6353017638658,-38.7765773774141,,-42.4814653556705,-50.6909945774493,-50.009014450278,-49.5559668351944,,-52.4977585502866,-58.5571736122695,-55.2809558669597,-47.8846742953828,,-48.2263302449894,-59.5196770134273,-55.1027413370391,-51.5232982009709,,-45.4838966997924,-43.7250167521975,-43.1426339016683,-44.1681291774644,,-38.2561243518922,-24.7918768794644,-20.8310914993948,-19.9751122267547,,-18.0216718778569,-32.6199041374816,-37.3044833587673,-35.8292373060233,,-38.2719551705032,-45.4234531973832,-53.9824735076151,-54.4067544261436,,-50.1892332155711,-44.6336079919001,-45.2476191028751,-47.2835749654078
IMF.STA:BOP(21.0.0),COL.DB_T.IN2_S1W.USD.A,OBS_VALUE,Colombia,Debit/Expenditure,"Secondary income, Financial corporations, nonfinancial corporations, households, and NPISHs",US dollar,Annual,Millions,228.45131317855,,,,,293.11275435,,,,,300.12040507,,,,,248.65945995,,,,,263.84966868,,,,,226.54580455,,,,,266.383106669264,,,,,406.360430609076,,,,,362.15793198,,,,,577.240850738009,,,,,865.897880620958,,,,,984.469639894883,,,,,1084.46871527652,,,,,1075.9665771841,,,,,1101.96233670484,,,,,813.070372631921,,,,,804.848912617659,,,,,857.725416365621,,,,,922.665181570808,,,,,940.511289404698,,,,,846.131758906547,,,,,1138.10756327783,,,,,1336.13650893332,,,,,1455.0990928592,,,,,1581.78019008588,,,,
IMF.STA:BOP(21.0.0),COL.DB_T.SCA.USD.Q,OBS_VALUE,Colombia,Debit/Expenditure,All modes of transport; passenger,US dollar,Quarterly,Millions,,71.93878125,107.2074296875,106.70653125,106.6061953125,,81.7857578125,111.472421875,96.933265625,102.4696875,,59.4625234375,74.7614765625,72.86003125,72.879046875,,53.5166484375,75.8563671875,77.65125,79.85521875,,66.67115625,93.809484375,91.604359375,106.1320546875,,79.9952109375,113.0919609375,119.9828984375,122.14075,,101.9180234375,133.660609375,122.8748671875,123.0193359375,,120.0476015625,169.165140625,151.864859375,155.42378125,,146.9483125,200.594640625,168.642765625,125.51296875,,119.06240625,122.1525625,124.3248671875,223.490640625,,124.9966796875,149.985890625,161.55459375,150.056671875,,140.5461875,181.17490625,172.39253125,162.77921875,,187.359765625,262.02465625,213.841640625,171.994609375,,145.675109375,179.966828125,157.106625,168.68415625,,134.877703125,148.332078125,151.604109375,181.21115625,,162.658921875,144.605109375,132.5484375,132.085484375,,132.261140625,157.179921875,188.5370625,158.53015625,,160.1380625,173.34084375,163.00275,164.1850625,,170.21540625,205.95803125,179.90203125,190.49246875,,164.7173125,200.753859375,191.607078125,165.687484375,,120.393515625,6.21494775390625,13.6875518238231,41.66615625,,56.963980397834,89.6197099782696,107.220349462218,139.477864127391,,141.430884406048,184.714843270066,200.482402953797,187.435295471864,,185.657097661197,213.088427187967,234.701116027977,209.110555760734,,210.753537043329,207.422741642822,205.152087111852,186.201233323514
IMF.STA:BOP(21.0.0),COL.CD_T.SDA2.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,Travel; business; other,US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.L_NIL_T.D1_F5A.USD.Q,OBS_VALUE,Colombia,"Liabilities, Net incurrence of liabilities","Direct investor in direct invesment enterprises, Equity and investment fund shares/units: other than reinvestment of earnings",US dollar,Quarterly,Millions,,509.655625886193,693.057089607037,877.352709062775,791.100198502556,,476.818589840961,953.432090239697,151.821749326982,614.613094485379,,927.378304051037,537.829169608945,202.417961184991,359.467183524242,,262.136400699976,443.918072587823,467.894356671128,261.697720983649,,594.678002325743,636.065808565368,710.933778804807,546.877872942773,,755.319677422352,1314.73691357522,672.250363053326,6527.84806225099,,895.355019420867,1394.77350039509,1302.83982984765,1599.70036010234,,1643.49839396178,1690.92426010544,1809.67547207875,1880.30524964391,,2235.49634326098,1571.72286980051,1876.85850103037,2176.77611171174,,1942.30227780423,2115.97412341168,645.103903651789,199.572970668994,,882.192352013175,919.681637380547,1545.01509201077,386.358986924085,,2256.41740686305,2034.27871745833,2365.63846965899,1625.96230659308,,1997.89759976999,3116.99612096956,1858.8035964939,2117.2972673255,,2009.51168453552,2790.98795649093,2722.76218476145,2231.67546065796,,2260.64913689987,3326.97006783856,1624.3582784161,1969.04802165248,,2093.75914786609,2430.7402460923,1399.84268835047,1498.9731669344,,3176.11730351015,2494.18557384433,1453.38567167719,-724.828280865864,,1656.13856907203,1425.65645285507,2760.49657271342,2210.50936961915,,622.552813378511,1181.02655652648,1337.76500309439,1417.01752825769,,1417.19061045503,1871.22781589653,1563.39446259904,2433.36380144419,,1371.0234755922,639.936783235405,481.668440835432,893.003515181874,,502.721326260271,571.82264809157,1270.05555053207,924.283564334497,,1990.8876105477,3455.48883244662,715.865476107865,1697.44405803741,,1673.79313275766,3777.71731405721,2086.73587043186,1624.32225870659,,2041.39709987115,2216.79787896151,1284.03073217261,1864.95566109516
IMF.STA:BOP(21.0.0),COL.NETCD_T.D752_S1W.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),"Personal transfers (current transfers between resident and nonresident households), Financial corporations, nonfinancial corporations, households, and NPISHs",US dollar,Quarterly,Millions,,329.264048515491,331.658648646706,315.134814919575,395.087397289229,,377.712838699348,480.472633678044,415.432896619565,555.676502433043,,475.462679878,545.9320279675,646.548470074998,641.766643873997,,668.5180751625,735.700357741,785.947743876,817.4602605565,,701.196915245275,749.261855162899,751.955905144731,936.110432987995,,723.101168994352,794.60046050584,841.440342084128,917.229867426768,,845.78686041512,983.023407802214,960.453661592512,1024.83276856324,,928.927220355464,975.717561665062,1165.23909826068,1294.16542245266,,1113.62990561357,1157.63525578629,1298.01340889384,1156.71302730389,,1062.3460579991,974.240023700005,906.26482320096,1055.58215066271,,876.780676015174,941.679285090589,978.300361198032,1088.578110063,,933.390160412789,936.748635402896,976.601952184865,1033.53934451452,,889.582666224789,957.287539242342,938.409967411395,986.163984476318,,929.872979092389,1106.06226027465,1070.38538751817,1086.01251327699,,965.65402102003,883.558711418792,929.438203987614,1059.20226652307,,1080.5406662004,1045.27720998457,1353.42930938161,1223.39847990468,,1225.4191039312,1175.43062898116,1204.14596473713,1305.88984790743,,1239.61316788575,1334.27173723906,1404.4233423175,1536.26803612457,,1430.02701718551,1522.7572560869,1640.26663966194,1752.44845528109,,1565.79088387026,1688.28109257015,1796.69827046627,1709.85862393168,,1728.37111844037,1287.13262081162,1813.78253033489,1830.78788665136,,1872.06803694562,2063.3233732703,2076.12617655838,2206.68174310401,,1941.43165130033,2306.25218375993,2310.82369036969,2454.7676104985,,2389.66192180009,2297.45779066987,2424.07297209443,2575.46736665669,,2624.98236857359,2808.67807704689,2956.31062040023,3077.60219502356
