Fecha (dd/mm/aaaa),Año(aaaa)-Mes(mm),Descripción,Id,Tasa a 1 año %,Tasa a 5 años %,Tasa a 10 años %,Versión,Versión,Versión,Descripción
2005-03-31,2005-03-31, Diez años %,14,,,"13,4079506947125",Ultima,Ultima,Ultima,Diario
2005-03-31,2005-03-31, Diez años %,14,,,"13,4079506947125",Ultima,Ultima,Ultima,Mensual
2005-03-31,2005-03-31,Un año %,7,"7,71809675798018",,,Ultima,Ultima,Ultima,Diario
2005-03-31,2005-03-31,Un año %,7,"7,71809675798018",,,Ultima,Ultima,Ultima,Mensual
2005-04-01,2005-04-01, Cinco años %,13,,"12,1889381504762",,Ultima,Ultima,Ultima,Diario
2005-04-01,2005-04-01, Cinco años %,13,,"12,1889381504762",,Ultima,Ultima,Ultima,Semanal
2005-04-01,2005-04-01, Diez años %,14,,,"13,5458760828014",Ultima,Ultima,Ultima,Diario
2005-04-01,2005-04-01, Diez años %,14,,,"13,5458760828014",Ultima,Ultima,Ultima,Semanal
2005-04-01,2005-04-01,Un año %,7,"7,73030469715711",,,Ultima,Ultima,Ultima,Diario
2005-04-01,2005-04-01,Un año %,7,"7,73030469715711",,,Ultima,Ultima,Ultima,Semanal
2005-04-04,2005-04-04, Cinco años %,13,,"12,172247631143",,Ultima,Ultima,Ultima,Diario
2005-04-04,2005-04-04, Diez años %,14,,,"13,5622790366972",Ultima,Ultima,Ultima,Diario
2005-04-04,2005-04-04,Un año %,7,"7,76017652306623",,,Ultima,Ultima,Ultima,Diario
2005-04-05,2005-04-05, Cinco años %,13,,"12,1414079658657",,Ultima,Ultima,Ultima,Diario
2005-04-05,2005-04-05, Diez años %,14,,,"13,5922133456884",Ultima,Ultima,Ultima,Diario
2005-04-05,2005-04-05,Un año %,7,"7,81791525550817",,,Ultima,Ultima,Ultima,Diario
2005-04-06,2005-04-06, Cinco años %,13,,"12,1474336449697",,Ultima,Ultima,Ultima,Diario
2005-04-06,2005-04-06, Diez años %,14,,,"13,3438962827116",Ultima,Ultima,Ultima,Diario
2005-04-06,2005-04-06,Un año %,7,"7,71695110745534",,,Ultima,Ultima,Ultima,Diario
2005-04-07,2005-04-07, Cinco años %,13,,"12,0764211001622",,Ultima,Ultima,Ultima,Diario
2005-04-07,2005-04-07, Diez años %,14,,,"13,4325212409673",Ultima,Ultima,Ultima,Diario
2005-04-07,2005-04-07,Un año %,7,"7,71968674320071",,,Ultima,Ultima,Ultima,Diario
2005-04-08,2005-04-08, Cinco años %,13,,"12,1265757384723",,Ultima,Ultima,Ultima,Diario
2005-04-08,2005-04-08, Cinco años %,13,,"12,1265757384723",,Ultima,Ultima,Ultima,Semanal
2005-04-08,2005-04-08, Diez años %,14,,,"13,7237510422213",Ultima,Ultima,Ultima,Diario
2005-04-08,2005-04-08, Diez años %,14,,,"13,7237510422213",Ultima,Ultima,Ultima,Semanal
2005-04-08,2005-04-08,Un año %,7,"7,71526740367557",,,Ultima,Ultima,Ultima,Diario
2005-04-08,2005-04-08,Un año %,7,"7,71526740367557",,,Ultima,Ultima,Ultima,Semanal
2005-04-11,2005-04-11, Cinco años %,13,,"12,056881699008",,Ultima,Ultima,Ultima,Diario
2005-04-11,2005-04-11, Diez años %,14,,,"13,6386095270322",Ultima,Ultima,Ultima,Diario
2005-04-11,2005-04-11,Un año %,7,"7,65242714434004",,,Ultima,Ultima,Ultima,Diario
2005-04-12,2005-04-12, Cinco años %,13,,"12,085765431629",,Ultima,Ultima,Ultima,Diario
2005-04-12,2005-04-12, Diez años %,14,,,"13,6819784619275",Ultima,Ultima,Ultima,Diario
2005-04-12,2005-04-12,Un año %,7,"7,64382564441601",,,Ultima,Ultima,Ultima,Diario
2005-04-13,2005-04-13, Cinco años %,13,,"11,9754139416627",,Ultima,Ultima,Ultima,Diario
2005-04-13,2005-04-13, Diez años %,14,,,"13,445121692866",Ultima,Ultima,Ultima,Diario
2005-04-13,2005-04-13,Un año %,7,"7,5907126799186",,,Ultima,Ultima,Ultima,Diario
2005-04-14,2005-04-14, Cinco años %,13,,"11,9678971102013",,Ultima,Ultima,Ultima,Diario
2005-04-14,2005-04-14, Diez años %,14,,,"13,6353296041495",Ultima,Ultima,Ultima,Diario
2005-04-14,2005-04-14,Un año %,7,"7,59200205017328",,,Ultima,Ultima,Ultima,Diario
2005-04-15,2005-04-15, Cinco años %,13,,"11,8729031646827",,Ultima,Ultima,Ultima,Diario
2005-04-15,2005-04-15, Cinco años %,13,,"11,8729031646827",,Ultima,Ultima,Ultima,Semanal
2005-04-15,2005-04-15, Diez años %,14,,,"13,7824252817031",Ultima,Ultima,Ultima,Diario
2005-04-15,2005-04-15, Diez años %,14,,,"13,7824252817031",Ultima,Ultima,Ultima,Semanal
2005-04-15,2005-04-15,Un año %,7,"7,62615997788728",,,Ultima,Ultima,Ultima,Diario
2005-04-15,2005-04-15,Un año %,7,"7,62615997788728",,,Ultima,Ultima,Ultima,Semanal
2005-04-18,2005-04-18, Cinco años %,13,,"11,9098775809508",,Ultima,Ultima,Ultima,Diario
2005-04-18,2005-04-18, Diez años %,14,,,"13,8532879830291",Ultima,Ultima,Ultima,Diario
2005-04-18,2005-04-18,Un año %,7,"7,62742113385289",,,Ultima,Ultima,Ultima,Diario
2005-04-19,2005-04-19, Cinco años %,13,,"11,8277609222845",,Ultima,Ultima,Ultima,Diario
2005-04-19,2005-04-19, Diez años %,14,,,"13,8195063310766",Ultima,Ultima,Ultima,Diario
2005-04-19,2005-04-19,Un año %,7,"7,61169912177765",,,Ultima,Ultima,Ultima,Diario
2005-04-20,2005-04-20, Cinco años %,13,,"11,7834471735036",,Ultima,Ultima,Ultima,Diario
2005-04-20,2005-04-20, Diez años %,14,,,"13,8467107632456",Ultima,Ultima,Ultima,Diario
2005-04-20,2005-04-20,Un año %,7,"7,5559823804397",,,Ultima,Ultima,Ultima,Diario
2005-04-21,2005-04-21, Cinco años %,13,,"11,8137903738866",,Ultima,Ultima,Ultima,Diario
2005-04-21,2005-04-21, Diez años %,14,,,"13,6535301175629",Ultima,Ultima,Ultima,Diario
2005-04-21,2005-04-21,Un año %,7,"7,55240912921457",,,Ultima,Ultima,Ultima,Diario
2005-04-22,2005-04-22, Cinco años %,13,,"11,7628897047013",,Ultima,Ultima,Ultima,Diario
2005-04-22,2005-04-22, Cinco años %,13,,"11,7628897047013",,Ultima,Ultima,Ultima,Semanal
2005-04-22,2005-04-22, Diez años %,14,,,"13,8204923647913",Ultima,Ultima,Ultima,Diario
2005-04-22,2005-04-22, Diez años %,14,,,"13,8204923647913",Ultima,Ultima,Ultima,Semanal
2005-04-22,2005-04-22,Un año %,7,"7,52035988300929",,,Ultima,Ultima,Ultima,Diario
2005-04-22,2005-04-22,Un año %,7,"7,52035988300929",,,Ultima,Ultima,Ultima,Semanal
2005-04-25,2005-04-25, Cinco años %,13,,"11,7374239241487",,Ultima,Ultima,Ultima,Diario
2005-04-25,2005-04-25, Diez años %,14,,,"13,9428776479244",Ultima,Ultima,Ultima,Diario
2005-04-25,2005-04-25,Un año %,7,"7,45957658721702",,,Ultima,Ultima,Ultima,Diario
2005-04-26,2005-04-26, Cinco años %,13,,"11,6092865337905",,Ultima,Ultima,Ultima,Diario
2005-04-26,2005-04-26, Diez años %,14,,,"13,607227352048",Ultima,Ultima,Ultima,Diario
2005-04-26,2005-04-26,Un año %,7,"7,46245940115329",,,Ultima,Ultima,Ultima,Diario
2005-04-27,2005-04-27, Cinco años %,13,,"11,4902023210639",,Ultima,Ultima,Ultima,Diario
2005-04-27,2005-04-27, Diez años %,14,,,"13,6470591255936",Ultima,Ultima,Ultima,Diario
2005-04-27,2005-04-27,Un año %,7,"7,35431139443839",,,Ultima,Ultima,Ultima,Diario
2005-04-28,2005-04-28, Cinco años %,13,,"11,4425056144102",,Ultima,Ultima,Ultima,Diario
2005-04-28,2005-04-28, Diez años %,14,,,"13,612181699181",Ultima,Ultima,Ultima,Diario
2005-04-28,2005-04-28,Un año %,7,"7,37193350649077",,,Ultima,Ultima,Ultima,Diario
2005-04-29,2005-04-29, Cinco años %,13,,"11,4279014279511",,Ultima,Ultima,Ultima,Diario
2005-04-29,2005-04-29, Cinco años %,13,,"11,4279014279511",,Ultima,Ultima,Ultima,Mensual
2005-04-29,2005-04-29, Cinco años %,13,,"11,4279014279511",,Ultima,Ultima,Ultima,Semanal
2005-04-29,2005-04-29, Diez años %,14,,,"13,6440852312091",Ultima,Ultima,Ultima,Diario
2005-04-29,2005-04-29, Diez años %,14,,,"13,6440852312091",Ultima,Ultima,Ultima,Mensual
2005-04-29,2005-04-29, Diez años %,14,,,"13,6440852312091",Ultima,Ultima,Ultima,Semanal
2005-04-29,2005-04-29,Un año %,7,"7,41532226632342",,,Ultima,Ultima,Ultima,Diario
2005-04-29,2005-04-29,Un año %,7,"7,41532226632342",,,Ultima,Ultima,Ultima,Mensual
2005-04-29,2005-04-29,Un año %,7,"7,41532226632342",,,Ultima,Ultima,Ultima,Semanal
2005-05-02,2005-05-02, Cinco años %,13,,"11,4342544419563",,Ultima,Ultima,Ultima,Diario
2005-05-02,2005-05-02, Diez años %,14,,,"13,5259048479464",Ultima,Ultima,Ultima,Diario
2005-05-02,2005-05-02,Un año %,7,"7,46293892266585",,,Ultima,Ultima,Ultima,Diario
2005-05-03,2005-05-03, Cinco años %,13,,"11,3441959452725",,Ultima,Ultima,Ultima,Diario
2005-05-03,2005-05-03, Diez años %,14,,,"13,4694149960163",Ultima,Ultima,Ultima,Diario
2005-05-03,2005-05-03,Un año %,7,"7,4261439688455",,,Ultima,Ultima,Ultima,Diario
2005-05-04,2005-05-04, Cinco años %,13,,"11,2954951885259",,Ultima,Ultima,Ultima,Diario
2005-05-04,2005-05-04, Diez años %,14,,,"13,3711497544708",Ultima,Ultima,Ultima,Diario
2005-05-04,2005-05-04,Un año %,7,"7,40169336899269",,,Ultima,Ultima,Ultima,Diario
2005-05-05,2005-05-05, Cinco años %,13,,"11,3093722577269",,Ultima,Ultima,Ultima,Diario
2005-05-05,2005-05-05, Diez años %,14,,,"13,4024182240069",Ultima,Ultima,Ultima,Diario
2005-05-05,2005-05-05,Un año %,7,"7,44557429621449",,,Ultima,Ultima,Ultima,Diario
2005-05-06,2005-05-06, Cinco años %,13,,"11,3227117059457",,Ultima,Ultima,Ultima,Diario
2005-05-06,2005-05-06, Cinco años %,13,,"11,3227117059457",,Ultima,Ultima,Ultima,Semanal
2005-05-06,2005-05-06, Diez años %,14,,,"13,4632784511259",Ultima,Ultima,Ultima,Diario
2005-05-06,2005-05-06, Diez años %,14,,,"13,4632784511259",Ultima,Ultima,Ultima,Semanal
2005-05-06,2005-05-06,Un año %,7,"7,45705665221866",,,Ultima,Ultima,Ultima,Diario
2005-05-06,2005-05-06,Un año %,7,"7,45705665221866",,,Ultima,Ultima,Ultima,Semanal
2005-05-10,2005-05-10, Cinco años %,13,,"11,306825135957",,Ultima,Ultima,Ultima,Diario
2005-05-10,2005-05-10, Diez años %,14,,,"13,4645122090505",Ultima,Ultima,Ultima,Diario
2005-05-10,2005-05-10,Un año %,7,"7,49307616725321",,,Ultima,Ultima,Ultima,Diario
2005-05-11,2005-05-11, Cinco años %,13,,"11,3536060374302",,Ultima,Ultima,Ultima,Diario
2005-05-11,2005-05-11, Diez años %,14,,,"13,4961042274191",Ultima,Ultima,Ultima,Diario
2005-05-11,2005-05-11,Un año %,7,"7,51373132784764",,,Ultima,Ultima,Ultima,Diario
2005-05-12,2005-05-12, Cinco años %,13,,"11,317886526893",,Ultima,Ultima,Ultima,Diario
2005-05-12,2005-05-12, Diez años %,14,,,"13,4549854126465",Ultima,Ultima,Ultima,Diario
2005-05-12,2005-05-12,Un año %,7,"7,51833993810849",,,Ultima,Ultima,Ultima,Diario
2005-05-13,2005-05-13, Cinco años %,13,,"11,3202992935525",,Ultima,Ultima,Ultima,Diario
2005-05-13,2005-05-13, Cinco años %,13,,"11,3202992935525",,Ultima,Ultima,Ultima,Semanal
2005-05-13,2005-05-13, Diez años %,14,,,"13,4437777757614",Ultima,Ultima,Ultima,Diario
2005-05-13,2005-05-13, Diez años %,14,,,"13,4437777757614",Ultima,Ultima,Ultima,Semanal
2005-05-13,2005-05-13,Un año %,7,"7,51040300537887",,,Ultima,Ultima,Ultima,Diario
2005-05-13,2005-05-13,Un año %,7,"7,51040300537887",,,Ultima,Ultima,Ultima,Semanal
2005-05-16,2005-05-16, Cinco años %,13,,"11,2664292204411",,Ultima,Ultima,Ultima,Diario
2005-05-16,2005-05-16, Diez años %,14,,,"13,4098832722258",Ultima,Ultima,Ultima,Diario
2005-05-16,2005-05-16,Un año %,7,"7,49333016601057",,,Ultima,Ultima,Ultima,Diario
2005-05-17,2005-05-17, Cinco años %,13,,"11,2148341646092",,Ultima,Ultima,Ultima,Diario
2005-05-17,2005-05-17, Diez años %,14,,,"13,3430230350558",Ultima,Ultima,Ultima,Diario
2005-05-17,2005-05-17,Un año %,7,"7,48251497941027",,,Ultima,Ultima,Ultima,Diario
2005-05-18,2005-05-18, Cinco años %,13,,"11,1522486499955",,Ultima,Ultima,Ultima,Diario
2005-05-18,2005-05-18, Diez años %,14,,,"13,2543509217245",Ultima,Ultima,Ultima,Diario
2005-05-18,2005-05-18,Un año %,7,"7,48234714319571",,,Ultima,Ultima,Ultima,Diario
2005-05-19,2005-05-19, Cinco años %,13,,"11,087813951479",,Ultima,Ultima,Ultima,Diario
2005-05-19,2005-05-19, Diez años %,14,,,"13,1842960726113",Ultima,Ultima,Ultima,Diario
2005-05-19,2005-05-19,Un año %,7,"7,47114935381246",,,Ultima,Ultima,Ultima,Diario
2005-05-20,2005-05-20, Cinco años %,13,,"11,0518045797427",,Ultima,Ultima,Ultima,Diario
2005-05-20,2005-05-20, Cinco años %,13,,"11,0518045797427",,Ultima,Ultima,Ultima,Semanal
2005-05-20,2005-05-20, Diez años %,14,,,"13,1833010953968",Ultima,Ultima,Ultima,Diario
2005-05-20,2005-05-20, Diez años %,14,,,"13,1833010953968",Ultima,Ultima,Ultima,Semanal
2005-05-20,2005-05-20,Un año %,7,"7,46461267861804",,,Ultima,Ultima,Ultima,Diario
2005-05-20,2005-05-20,Un año %,7,"7,46461267861804",,,Ultima,Ultima,Ultima,Semanal
2005-05-23,2005-05-23, Cinco años %,13,,"11,0097710287789",,Ultima,Ultima,Ultima,Diario
2005-05-23,2005-05-23, Diez años %,14,,,"13,2137377138065",Ultima,Ultima,Ultima,Diario
2005-05-23,2005-05-23,Un año %,7,"7,45887522777112",,,Ultima,Ultima,Ultima,Diario
2005-05-24,2005-05-24, Cinco años %,13,,"11,0216552210719",,Ultima,Ultima,Ultima,Diario
2005-05-24,2005-05-24, Diez años %,14,,,"13,2681126244623",Ultima,Ultima,Ultima,Diario
2005-05-24,2005-05-24,Un año %,7,"7,41769566434121",,,Ultima,Ultima,Ultima,Diario
2005-05-25,2005-05-25, Cinco años %,13,,"10,9791577630624",,Ultima,Ultima,Ultima,Diario
2005-05-25,2005-05-25, Diez años %,14,,,"13,3113795826818",Ultima,Ultima,Ultima,Diario
2005-05-25,2005-05-25,Un año %,7,"7,37425667065512",,,Ultima,Ultima,Ultima,Diario
2005-05-26,2005-05-26, Cinco años %,13,,"10,9814094929205",,Ultima,Ultima,Ultima,Diario
2005-05-26,2005-05-26, Diez años %,14,,,"13,3112818047051",Ultima,Ultima,Ultima,Diario
2005-05-26,2005-05-26,Un año %,7,"7,3903287855226",,,Ultima,Ultima,Ultima,Diario
2005-05-27,2005-05-27, Cinco años %,13,,"10,9746978898301",,Ultima,Ultima,Ultima,Diario
2005-05-27,2005-05-27, Cinco años %,13,,"10,9746978898301",,Ultima,Ultima,Ultima,Semanal
2005-05-27,2005-05-27, Diez años %,14,,,"13,4371204026343",Ultima,Ultima,Ultima,Diario
2005-05-27,2005-05-27, Diez años %,14,,,"13,4371204026343",Ultima,Ultima,Ultima,Semanal
2005-05-27,2005-05-27,Un año %,7,"7,32336049672095",,,Ultima,Ultima,Ultima,Diario
2005-05-27,2005-05-27,Un año %,7,"7,32336049672095",,,Ultima,Ultima,Ultima,Semanal
2005-05-31,2005-05-31, Cinco años %,13,,"10,9085270504817",,Ultima,Ultima,Ultima,Diario
2005-05-31,2005-05-31, Cinco años %,13,,"10,9085270504817",,Ultima,Ultima,Ultima,Mensual
2005-05-31,2005-05-31, Diez años %,14,,,"13,3226160801652",Ultima,Ultima,Ultima,Diario
2005-05-31,2005-05-31, Diez años %,14,,,"13,3226160801652",Ultima,Ultima,Ultima,Mensual
2005-05-31,2005-05-31,Un año %,7,"7,32246146779058",,,Ultima,Ultima,Ultima,Diario
2005-05-31,2005-05-31,Un año %,7,"7,32246146779058",,,Ultima,Ultima,Ultima,Mensual
2005-06-01,2005-06-01, Cinco años %,13,,"10,8465413722968",,Ultima,Ultima,Ultima,Diario
2005-06-01,2005-06-01, Diez años %,14,,,"13,2763530707298",Ultima,Ultima,Ultima,Diario
2005-06-01,2005-06-01,Un año %,7,"7,19230625336953",,,Ultima,Ultima,Ultima,Diario
2005-06-02,2005-06-02, Cinco años %,13,,"10,7752760424184",,Ultima,Ultima,Ultima,Diario
2005-06-02,2005-06-02, Diez años %,14,,,"13,3989100101827",Ultima,Ultima,Ultima,Diario
2005-06-02,2005-06-02,Un año %,7,"7,0608510449193",,,Ultima,Ultima,Ultima,Diario
2005-06-03,2005-06-03, Cinco años %,13,,"10,5573904485832",,Ultima,Ultima,Ultima,Diario
2005-06-03,2005-06-03, Cinco años %,13,,"10,5573904485832",,Ultima,Ultima,Ultima,Semanal
2005-06-03,2005-06-03, Diez años %,14,,,"13,3342023779286",Ultima,Ultima,Ultima,Diario
2005-06-03,2005-06-03, Diez años %,14,,,"13,3342023779286",Ultima,Ultima,Ultima,Semanal
2005-06-03,2005-06-03,Un año %,7,"7,03690917157546",,,Ultima,Ultima,Ultima,Diario
2005-06-03,2005-06-03,Un año %,7,"7,03690917157546",,,Ultima,Ultima,Ultima,Semanal
2005-06-07,2005-06-07, Cinco años %,13,,"10,5645645466219",,Ultima,Ultima,Ultima,Diario
2005-06-07,2005-06-07, Diez años %,14,,,"13,4010438835234",Ultima,Ultima,Ultima,Diario
2005-06-07,2005-06-07,Un año %,7,"7,07133155185054",,,Ultima,Ultima,Ultima,Diario
2005-06-08,2005-06-08, Cinco años %,13,,"10,6595806554637",,Ultima,Ultima,Ultima,Diario
2005-06-08,2005-06-08, Diez años %,14,,,"13,6013057488427",Ultima,Ultima,Ultima,Diario
2005-06-08,2005-06-08,Un año %,7,"7,15012688759629",,,Ultima,Ultima,Ultima,Diario
2005-06-09,2005-06-09, Cinco años %,13,,"10,6669078397389",,Ultima,Ultima,Ultima,Diario
2005-06-09,2005-06-09, Diez años %,14,,,"13,4772543096477",Ultima,Ultima,Ultima,Diario
2005-06-09,2005-06-09,Un año %,7,"7,20871881547437",,,Ultima,Ultima,Ultima,Diario
2005-06-10,2005-06-10, Cinco años %,13,,"10,5146963025655",,Ultima,Ultima,Ultima,Diario
2005-06-10,2005-06-10, Cinco años %,13,,"10,5146963025655",,Ultima,Ultima,Ultima,Semanal
2005-06-10,2005-06-10, Diez años %,14,,,"13,3425163179657",Ultima,Ultima,Ultima,Diario
2005-06-10,2005-06-10, Diez años %,14,,,"13,3425163179657",Ultima,Ultima,Ultima,Semanal
2005-06-10,2005-06-10,Un año %,7,"7,13700735248342",,,Ultima,Ultima,Ultima,Diario
2005-06-10,2005-06-10,Un año %,7,"7,13700735248342",,,Ultima,Ultima,Ultima,Semanal
2005-06-13,2005-06-13, Cinco años %,13,,"10,5280750971857",,Ultima,Ultima,Ultima,Diario
2005-06-13,2005-06-13, Diez años %,14,,,"13,4742910878034",Ultima,Ultima,Ultima,Diario
2005-06-13,2005-06-13,Un año %,7,"7,06735119974542",,,Ultima,Ultima,Ultima,Diario
2005-06-14,2005-06-14, Cinco años %,13,,"10,3050287785073",,Ultima,Ultima,Ultima,Diario
2005-06-14,2005-06-14, Diez años %,14,,,"13,1218367858406",Ultima,Ultima,Ultima,Diario
2005-06-14,2005-06-14,Un año %,7,"7,0374447089211",,,Ultima,Ultima,Ultima,Diario
2005-06-15,2005-06-15, Cinco años %,13,,"10,3261967965654",,Ultima,Ultima,Ultima,Diario
2005-06-15,2005-06-15, Diez años %,14,,,"13,0829669709716",Ultima,Ultima,Ultima,Diario
2005-06-15,2005-06-15,Un año %,7,"7,05911590451019",,,Ultima,Ultima,Ultima,Diario
2005-06-16,2005-06-16, Cinco años %,13,,"10,3782429167397",,Ultima,Ultima,Ultima,Diario
2005-06-16,2005-06-16, Diez años %,14,,,"13,1469975891126",Ultima,Ultima,Ultima,Diario
2005-06-16,2005-06-16,Un año %,7,"7,05095962068332",,,Ultima,Ultima,Ultima,Diario
2005-06-17,2005-06-17, Cinco años %,13,,"10,2853211654852",,Ultima,Ultima,Ultima,Diario
2005-06-17,2005-06-17, Cinco años %,13,,"10,2853211654852",,Ultima,Ultima,Ultima,Semanal
2005-06-17,2005-06-17, Diez años %,14,,,"12,9377282217939",Ultima,Ultima,Ultima,Diario
2005-06-17,2005-06-17, Diez años %,14,,,"12,9377282217939",Ultima,Ultima,Ultima,Semanal
2005-06-17,2005-06-17,Un año %,7,"7,06475904656625",,,Ultima,Ultima,Ultima,Diario
2005-06-17,2005-06-17,Un año %,7,"7,06475904656625",,,Ultima,Ultima,Ultima,Semanal
2005-06-20,2005-06-20, Cinco años %,13,,"10,2592300325848",,Ultima,Ultima,Ultima,Diario
2005-06-20,2005-06-20, Diez años %,14,,,"12,8841309607808",Ultima,Ultima,Ultima,Diario
2005-06-20,2005-06-20,Un año %,7,"7,05836855151202",,,Ultima,Ultima,Ultima,Diario
2005-06-21,2005-06-21, Cinco años %,13,,"10,1451540936574",,Ultima,Ultima,Ultima,Diario
2005-06-21,2005-06-21, Diez años %,14,,,"12,6401267514422",Ultima,Ultima,Ultima,Diario
2005-06-21,2005-06-21,Un año %,7,"7,06824636778353",,,Ultima,Ultima,Ultima,Diario
2005-06-22,2005-06-22, Cinco años %,13,,"10,1064271395949",,Ultima,Ultima,Ultima,Diario
2005-06-22,2005-06-22, Diez años %,14,,,"12,5436714438427",Ultima,Ultima,Ultima,Diario
2005-06-22,2005-06-22,Un año %,7,"7,05826053284974",,,Ultima,Ultima,Ultima,Diario
2005-06-23,2005-06-23, Cinco años %,13,,"10,0718294964506",,Ultima,Ultima,Ultima,Diario
2005-06-23,2005-06-23, Diez años %,14,,,"12,5774790881515",Ultima,Ultima,Ultima,Diario
2005-06-23,2005-06-23,Un año %,7,"7,03760803078279",,,Ultima,Ultima,Ultima,Diario
2005-06-24,2005-06-24, Cinco años %,13,,"10,0156425699141",,Ultima,Ultima,Ultima,Diario
2005-06-24,2005-06-24, Cinco años %,13,,"10,0156425699141",,Ultima,Ultima,Ultima,Semanal
2005-06-24,2005-06-24, Diez años %,14,,,"12,5275471095623",Ultima,Ultima,Ultima,Diario
2005-06-24,2005-06-24, Diez años %,14,,,"12,5275471095623",Ultima,Ultima,Ultima,Semanal
2005-06-24,2005-06-24,Un año %,7,"7,03723941419599",,,Ultima,Ultima,Ultima,Diario
2005-06-24,2005-06-24,Un año %,7,"7,03723941419599",,,Ultima,Ultima,Ultima,Semanal
2005-06-27,2005-06-27, Cinco años %,13,,"9,98745518386046",,Ultima,Ultima,Ultima,Diario
2005-06-27,2005-06-27, Diez años %,14,,,"12,4612013225569",Ultima,Ultima,Ultima,Diario
2005-06-27,2005-06-27,Un año %,7,"7,05340319733506",,,Ultima,Ultima,Ultima,Diario
2005-06-28,2005-06-28, Cinco años %,13,,"10,0061614214021",,Ultima,Ultima,Ultima,Diario
2005-06-28,2005-06-28, Diez años %,14,,,"12,4848022588829",Ultima,Ultima,Ultima,Diario
2005-06-28,2005-06-28,Un año %,7,"7,07510312507297",,,Ultima,Ultima,Ultima,Diario
2005-06-29,2005-06-29, Cinco años %,13,,"10,0256072635124",,Ultima,Ultima,Ultima,Diario
2005-06-29,2005-06-29, Diez años %,14,,,"12,5013180110701",Ultima,Ultima,Ultima,Diario
2005-06-29,2005-06-29,Un año %,7,"7,07485659748212",,,Ultima,Ultima,Ultima,Diario
2005-06-30,2005-06-30, Cinco años %,13,,"9,88958029622767",,Ultima,Ultima,Ultima,Diario
2005-06-30,2005-06-30, Cinco años %,13,,"9,88958029622767",,Ultima,Ultima,Ultima,Mensual
2005-06-30,2005-06-30, Diez años %,14,,,"12,3669014859092",Ultima,Ultima,Ultima,Diario
2005-06-30,2005-06-30, Diez años %,14,,,"12,3669014859092",Ultima,Ultima,Ultima,Mensual
2005-06-30,2005-06-30,Un año %,7,"7,07002847563545",,,Ultima,Ultima,Ultima,Diario
2005-06-30,2005-06-30,Un año %,7,"7,07002847563545",,,Ultima,Ultima,Ultima,Mensual
2005-07-01,2005-07-01, Cinco años %,13,,"9,88173415593634",,Ultima,Ultima,Ultima,Diario
2005-07-01,2005-07-01, Cinco años %,13,,"9,88173415593634",,Ultima,Ultima,Ultima,Semanal
2005-07-01,2005-07-01, Diez años %,14,,,"12,3011955934408",Ultima,Ultima,Ultima,Diario
2005-07-01,2005-07-01, Diez años %,14,,,"12,3011955934408",Ultima,Ultima,Ultima,Semanal
2005-07-01,2005-07-01,Un año %,7,"7,0651137918344",,,Ultima,Ultima,Ultima,Diario
2005-07-01,2005-07-01,Un año %,7,"7,0651137918344",,,Ultima,Ultima,Ultima,Semanal
2005-07-05,2005-07-05, Cinco años %,13,,"9,92382738953765",,Ultima,Ultima,Ultima,Diario
2005-07-05,2005-07-05, Diez años %,14,,,"12,3678043111923",Ultima,Ultima,Ultima,Diario
2005-07-05,2005-07-05,Un año %,7,"7,09581903817441",,,Ultima,Ultima,Ultima,Diario
2005-07-06,2005-07-06, Cinco años %,13,,"9,88990804905413",,Ultima,Ultima,Ultima,Diario
2005-07-06,2005-07-06, Diez años %,14,,,"12,1719335853303",Ultima,Ultima,Ultima,Diario
2005-07-06,2005-07-06,Un año %,7,"7,11554451390468",,,Ultima,Ultima,Ultima,Diario
2005-07-07,2005-07-07, Cinco años %,13,,"9,68748734361475",,Ultima,Ultima,Ultima,Diario
2005-07-07,2005-07-07, Diez años %,14,,,"11,8096526240031",Ultima,Ultima,Ultima,Diario
2005-07-07,2005-07-07,Un año %,7,"7,11664424992494",,,Ultima,Ultima,Ultima,Diario
