,,,,,,,,
,Fecha,Indice,Valor Hoy,Valor Ayer,Variacion %,VariaciÃ³n Absoluta,Variacion 12 meses,VariaciÃ³n Anual
,20090521,MSCI COLCAP,"1,007.56","1,024.78",-1.68,-17.22,-.79,18.35
,20090522,MSCI COLCAP,"1,008.43","1,007.56",.09,.87,-.02,18.45
,20090526,MSCI COLCAP,"1,016.43","1,008.43",.79,8.00,1.33,19.39
,20090527,MSCI COLCAP,"1,012.49","1,016.43",-.39,-3.94,1.30,18.93
,20090528,MSCI COLCAP,"1,024.05","1,012.49",1.14,11.56,2.38,20.29
,20090529,MSCI COLCAP,"1,031.53","1,024.05",.73,7.48,2.12,21.16
,20090601,MSCI COLCAP,"1,054.15","1,031.53",2.19,22.62,3.37,23.82
,20090602,MSCI COLCAP,"1,049.71","1,054.15",-.42,-4.44,2.94,23.30
,20090603,MSCI COLCAP,"1,042.32","1,049.71",-.70,-7.39,3.73,22.43
,20090604,MSCI COLCAP,"1,052.39","1,042.32",.97,10.07,3.59,23.61
,20090605,MSCI COLCAP,"1,052.93","1,052.39",.05,.54,3.70,23.68
,20090608,MSCI COLCAP,"1,048.86","1,052.93",-.39,-4.07,3.47,23.20
,20090609,MSCI COLCAP,"1,051.36","1,048.86",.24,2.50,4.69,23.49
,20090610,MSCI COLCAP,"1,056.77","1,051.36",.51,5.41,6.69,24.13
,20090611,MSCI COLCAP,"1,074.78","1,056.77",1.70,18.01,8.63,26.24
,20090612,MSCI COLCAP,"1,076.81","1,074.78",.19,2.03,8.74,26.48
,20090616,MSCI COLCAP,"1,066.41","1,076.81",-.97,-10.40,7.54,25.26
,20090617,MSCI COLCAP,"1,072.41","1,066.41",.56,6.00,9.45,25.97
,20090618,MSCI COLCAP,"1,079.22","1,072.41",.64,6.81,11.02,26.77
,20090619,MSCI COLCAP,"1,090.73","1,079.22",1.07,11.51,15.85,28.12
,20090623,MSCI COLCAP,"1,089.32","1,090.73",-.13,-1.41,13.57,27.95
,20090624,MSCI COLCAP,"1,090.37","1,089.32",.10,1.05,14.03,28.08
,20090625,MSCI COLCAP,"1,098.87","1,090.37",.78,8.50,14.93,29.07
,20090626,MSCI COLCAP,"1,094.95","1,098.87",-.36,-3.92,16.12,28.61
,20090630,MSCI COLCAP,"1,102.73","1,094.95",.71,7.78,16.65,29.53
,20090701,MSCI COLCAP,"1,119.35","1,102.73",1.51,16.62,21.05,31.48
,20090702,MSCI COLCAP,"1,119.53","1,119.35",.02,.18,21.10,31.50
,20090703,MSCI COLCAP,"1,116.98","1,119.53",-.23,-2.55,19.03,31.20
,20090706,MSCI COLCAP,"1,110.83","1,116.98",-.55,-6.15,17.70,30.48
,20090707,MSCI COLCAP,"1,113.67","1,110.83",.26,2.84,18.86,30.81
,20090708,MSCI COLCAP,"1,103.93","1,113.67",-.87,-9.74,19.26,29.67
,20090709,MSCI COLCAP,"1,085.58","1,103.93",-1.66,-18.35,16.43,27.51
,20090710,MSCI COLCAP,"1,083.01","1,085.58",-.24,-2.57,16.48,27.21
,20090713,MSCI COLCAP,"1,082.69","1,083.01",-.03,-.32,18.00,27.17
,20090714,MSCI COLCAP,"1,089.24","1,082.69",.60,6.55,18.99,27.94
,20090715,MSCI COLCAP,"1,090.85","1,089.24",.15,1.61,20.99,28.13
,20090716,MSCI COLCAP,"1,092.88","1,090.85",.19,2.03,21.43,28.37
,20090717,MSCI COLCAP,"1,104.86","1,092.88",1.10,11.98,21.44,29.78
,20090721,MSCI COLCAP,"1,113.97","1,104.86",.82,9.11,21.19,30.85
,20090722,MSCI COLCAP,"1,120.17","1,113.97",.56,6.20,22.14,31.58
,20090723,MSCI COLCAP,"1,141.90","1,120.17",1.94,21.73,23.78,34.13
,20090724,MSCI COLCAP,"1,146.58","1,141.90",.41,4.68,23.81,34.68
,20090727,MSCI COLCAP,"1,143.37","1,146.58",-.28,-3.21,22.60,34.30
,20090728,MSCI COLCAP,"1,126.75","1,143.37",-1.45,-16.62,22.22,32.35
,20090729,MSCI COLCAP,"1,122.62","1,126.75",-.37,-4.13,21.61,31.86
,20090730,MSCI COLCAP,"1,147.57","1,122.62",2.22,24.95,22.68,34.79
,20090731,MSCI COLCAP,"1,156.22","1,147.57",.75,8.65,22.37,35.81
,20090803,MSCI COLCAP,"1,165.42","1,156.22",.80,9.20,23.56,36.89
,20090804,MSCI COLCAP,"1,168.20","1,165.42",.24,2.78,24.81,37.22
,20090805,MSCI COLCAP,"1,162.95","1,168.20",-.45,-5.25,24.11,36.60
,20090806,MSCI COLCAP,"1,169.26","1,162.95",.54,6.31,25.51,37.34
,20090810,MSCI COLCAP,"1,174.71","1,169.26",.47,5.45,25.33,37.98
,20090811,MSCI COLCAP,"1,162.53","1,174.71",-1.04,-12.18,23.94,36.55
,20090812,MSCI COLCAP,"1,171.32","1,162.53",.76,8.79,25.39,37.58
,20090813,MSCI COLCAP,"1,179.38","1,171.32",.69,8.06,25.51,38.53
,20090814,MSCI COLCAP,"1,180.48","1,179.38",.09,1.10,25.82,38.66
,20090818,MSCI COLCAP,"1,176.17","1,180.48",-.37,-4.31,24.48,38.15
,20090819,MSCI COLCAP,"1,181.11","1,176.17",.42,4.94,25.51,38.73
,20090820,MSCI COLCAP,"1,192.34","1,181.11",.95,11.23,25.68,40.05
,20090821,MSCI COLCAP,"1,202.28","1,192.34",.83,9.94,25.83,41.22
,20090824,MSCI COLCAP,"1,229.85","1,202.28",2.29,27.57,28.68,44.46
,20090825,MSCI COLCAP,"1,227.18","1,229.85",-.22,-2.67,29.13,44.15
,20090826,MSCI COLCAP,"1,218.39","1,227.18",-.72,-8.79,27.90,43.11
,20090827,MSCI COLCAP,"1,210.09","1,218.39",-.68,-8.30,26.52,42.14
,20090828,MSCI COLCAP,"1,214.38","1,210.09",.35,4.29,24.12,42.64
,20090831,MSCI COLCAP,"1,209.09","1,214.38",-.44,-5.29,21.85,42.02
,20090901,MSCI COLCAP,"1,178.87","1,209.09",-2.50,-30.22,15.00,38.47
,20090902,MSCI COLCAP,"1,182.83","1,178.87",.34,3.96,15.69,38.94
,20090903,MSCI COLCAP,"1,173.66","1,182.83",-.78,-9.17,15.38,37.86
,20090904,MSCI COLCAP,"1,192.55","1,173.66",1.61,18.89,18.55,40.08
,20090907,MSCI COLCAP,"1,200.04","1,192.55",.63,7.49,20.13,40.96
,20090908,MSCI COLCAP,"1,219.62","1,200.04",1.63,19.58,20.67,43.26
,20090909,MSCI COLCAP,"1,219.90","1,219.62",.02,.28,20.72,43.29
,20090910,MSCI COLCAP,"1,218.36","1,219.90",-.13,-1.54,20.30,43.11
,20090911,MSCI COLCAP,"1,216.22","1,218.36",-.18,-2.14,18.56,42.86
,20090914,MSCI COLCAP,"1,212.53","1,216.22",-.30,-3.69,18.44,42.42
,20090915,MSCI COLCAP,"1,244.75","1,212.53",2.66,32.22,23.99,46.21
,20090916,MSCI COLCAP,"1,248.69","1,244.75",.32,3.94,29.07,46.67
,20090917,MSCI COLCAP,"1,245.88","1,248.69",-.23,-2.81,31.09,46.34
,20090918,MSCI COLCAP,"1,269.97","1,245.88",1.93,24.09,33.72,49.17
,20090921,MSCI COLCAP,"1,266.91","1,269.97",-.24,-3.06,28.61,48.81
,20090922,MSCI COLCAP,"1,276.57","1,266.91",.76,9.66,29.86,49.95
,20090923,MSCI COLCAP,"1,288.14","1,276.57",.91,11.57,33.65,51.31
,20090924,MSCI COLCAP,"1,290.81","1,288.14",.21,2.67,32.22,51.62
,20090925,MSCI COLCAP,"1,305.32","1,290.81",1.12,14.51,31.89,53.32
,20090928,MSCI COLCAP,"1,331.90","1,305.32",2.04,26.58,35.37,56.45
,20090929,MSCI COLCAP,"1,321.32","1,331.90",-.79,-10.58,37.51,55.20
,20090930,MSCI COLCAP,"1,328.93","1,321.32",.58,7.61,36.51,56.10
,20091001,MSCI COLCAP,"1,315.15","1,328.93",-1.04,-13.78,34.77,54.48
,20091002,MSCI COLCAP,"1,318.92","1,315.15",.29,3.77,36.55,54.92
,20091005,MSCI COLCAP,"1,335.49","1,318.92",1.26,16.57,38.23,56.87
,20091006,MSCI COLCAP,"1,356.57","1,335.49",1.58,21.08,47.15,59.34
,20091007,MSCI COLCAP,"1,355.56","1,356.57",-.07,-1.01,48.14,59.22
,20091008,MSCI COLCAP,"1,346.83","1,355.56",-.64,-8.73,51.67,58.20
,20091009,MSCI COLCAP,"1,333.44","1,346.83",-.99,-13.39,53.55,56.63
,20091013,MSCI COLCAP,"1,303.03","1,333.44",-2.28,-30.41,64.05,53.05
,20091014,MSCI COLCAP,"1,294.39","1,303.03",-.66,-8.64,49.34,52.04
,20091015,MSCI COLCAP,"1,294.11","1,294.39",-.02,-.28,58.77,52.01
,20091016,MSCI COLCAP,"1,301.69","1,294.11",.59,7.58,66.27,52.90
,20091019,MSCI COLCAP,"1,330.80","1,301.69",2.24,29.11,65.32,56.32
,20091020,MSCI COLCAP,"1,315.97","1,330.80",-1.11,-14.83,62.23,54.57
,20091021,MSCI COLCAP,"1,317.07","1,315.97",.08,1.10,62.99,54.70
,20091022,MSCI COLCAP,"1,308.64","1,317.07",-.64,-8.43,70.83,53.71
,20091023,MSCI COLCAP,"1,303.29","1,308.64",-.41,-5.35,76.19,53.09
,20091026,MSCI COLCAP,"1,288.81","1,303.29",-1.11,-14.48,82.40,51.38
,20091027,MSCI COLCAP,"1,277.91","1,288.81",-.85,-10.90,86.11,50.10
,20091028,MSCI COLCAP,"1,279.22","1,277.91",.10,1.31,79.03,50.26
,20091029,MSCI COLCAP,"1,289.97","1,279.22",.84,10.75,71.79,51.52
,20091030,MSCI COLCAP,"1,257.17","1,289.97",-2.54,-32.80,61.55,47.67
,20091103,MSCI COLCAP,"1,240.95","1,257.17",-1.29,-16.22,57.34,45.76
,20091104,MSCI COLCAP,"1,262.50","1,240.95",1.74,21.55,57.20,48.29
,20091105,MSCI COLCAP,"1,280.40","1,262.50",1.42,17.90,64.43,50.40
,20091106,MSCI COLCAP,"1,279.75","1,280.40",-.05,-.65,71.95,50.32
,20091109,MSCI COLCAP,"1,303.00","1,279.75",1.82,23.25,68.22,53.05
,20091110,MSCI COLCAP,"1,304.06","1,303.00",.08,1.06,68.47,53.18
,20091111,MSCI COLCAP,"1,303.86","1,304.06",-.02,-.20,69.92,53.15
,20091112,MSCI COLCAP,"1,308.45","1,303.86",.35,4.59,73.36,53.69
,20091113,MSCI COLCAP,"1,311.43","1,308.45",.23,2.98,74.60,54.04
,20091117,MSCI COLCAP,"1,314.81","1,311.43",.26,3.38,69.23,54.44
,20091118,MSCI COLCAP,"1,299.42","1,314.81",-1.17,-15.39,71.21,52.63
,20091119,MSCI COLCAP,"1,301.12","1,299.42",.13,1.70,71.48,52.83
,20091120,MSCI COLCAP,"1,301.85","1,301.12",.06,.73,73.17,52.92
,20091123,MSCI COLCAP,"1,305.65","1,301.85",.29,3.80,74.99,53.36
,20091124,MSCI COLCAP,"1,312.26","1,305.65",.51,6.61,70.31,54.14
,20091125,MSCI COLCAP,"1,327.17","1,312.26",1.14,14.91,71.34,55.89
,20091126,MSCI COLCAP,"1,316.16","1,327.17",-.83,-11.01,66.31,54.60
,20091127,MSCI COLCAP,"1,328.31","1,316.16",.92,12.15,65.24,56.02
,20091130,MSCI COLCAP,"1,318.05","1,328.31",-.77,-10.26,64.12,54.82
,20091201,MSCI COLCAP,"1,335.21","1,318.05",1.30,17.16,69.17,56.83
,20091202,MSCI COLCAP,"1,337.22","1,335.21",.15,2.01,67.87,57.07
,20091203,MSCI COLCAP,"1,356.57","1,337.22",1.45,19.35,66.21,59.34
,20091204,MSCI COLCAP,"1,353.58","1,356.57",-.22,-2.99,64.69,58.99
,20091207,MSCI COLCAP,"1,358.31","1,353.58",.35,4.73,66.28,59.55
,20091209,MSCI COLCAP,"1,357.77","1,358.31",-.04,-.54,61.49,59.48
,20091210,MSCI COLCAP,"1,351.02","1,357.77",-.50,-6.75,57.19,58.69
,20091211,MSCI COLCAP,"1,366.34","1,351.02",1.13,15.32,57.81,60.49
,20091214,MSCI COLCAP,"1,366.46","1,366.34",.01,.12,58.57,60.51
,20091215,MSCI COLCAP,"1,368.48","1,366.46",.15,2.02,57.66,60.74
,20091216,MSCI COLCAP,"1,379.58","1,368.48",.81,11.10,59.23,62.05
,20091217,MSCI COLCAP,"1,382.63","1,379.58",.22,3.05,59.82,62.40
,20091218,MSCI COLCAP,"1,370.34","1,382.63",-.89,-12.29,59.99,60.96
,20091221,MSCI COLCAP,"1,369.56","1,370.34",-.06,-.78,60.20,60.87
,20091222,MSCI COLCAP,"1,365.23","1,369.56",-.32,-4.33,59.31,60.36
,20091223,MSCI COLCAP,"1,364.13","1,365.23",-.08,-1.10,59.33,60.23
,20091224,MSCI COLCAP,"1,372.72","1,364.13",.63,8.59,61.27,61.24
,20091228,MSCI COLCAP,"1,365.06","1,372.72",-.56,-7.66,60.52,60.34
,20091229,MSCI COLCAP,"1,366.35","1,365.06",.09,1.29,61.68,60.49
,20091230,MSCI COLCAP,"1,366.85","1,366.35",.04,.50,60.55,60.55
,20100104,MSCI COLCAP,"1,374.28","1,366.85",.54,7.43,59.58,.54
,20100105,MSCI COLCAP,"1,373.23","1,374.28",-.08,-1.05,59.26,.54
,20100106,MSCI COLCAP,"1,373.89","1,373.23",.05,.66,55.69,.47
,20100107,MSCI COLCAP,"1,368.91","1,373.89",-.36,-4.98,57.25,.15
,20100108,MSCI COLCAP,"1,374.72","1,368.91",.42,5.81,57.41,.58
,20100112,MSCI COLCAP,"1,369.53","1,374.72",-.38,-5.19,56.86,.20
,20100113,MSCI COLCAP,"1,379.91","1,369.53",.76,10.38,58.28,.96
,20100114,MSCI COLCAP,"1,386.91","1,379.91",.51,7.00,62.04,1.47
,20100115,MSCI COLCAP,"1,382.66","1,386.91",-.31,-4.25,63.67,1.16
,20100118,MSCI COLCAP,"1,382.07","1,382.66",-.04,-.59,63.27,1.11
,20100119,MSCI COLCAP,"1,386.01","1,382.07",.29,3.94,63.24,1.40
,20100120,MSCI COLCAP,"1,381.80","1,386.01",-.30,-4.21,65.01,1.09
,20100121,MSCI COLCAP,"1,355.28","1,381.80",-1.92,-26.52,62.71,-.85
,20100122,MSCI COLCAP,"1,364.33","1,355.28",.67,9.05,64.02,-.18
,20100125,MSCI COLCAP,"1,345.31","1,364.33",-1.39,-19.02,61.33,-1.58
,20100126,MSCI COLCAP,"1,357.80","1,345.31",.93,12.49,60.61,-.66
,20100127,MSCI COLCAP,"1,355.80","1,357.80",-.15,-2.00,59.52,-.81
,20100128,MSCI COLCAP,"1,353.57","1,355.80",-.16,-2.23,56.40,-.97
,20100129,MSCI COLCAP,"1,363.67","1,353.57",.75,10.10,58.12,-.23
,20100201,MSCI COLCAP,"1,358.49","1,363.67",-.38,-5.18,56.18,-.61
,20100202,MSCI COLCAP,"1,363.85","1,358.49",.39,5.36,58.29,-.22
,20100203,MSCI COLCAP,"1,359.43","1,363.85",-.32,-4.42,57.02,-.54
,20100204,MSCI COLCAP,"1,334.80","1,359.43",-1.81,-24.63,53.21,-2.34
,20100205,MSCI COLCAP,"1,326.08","1,334.80",-.65,-8.72,51.99,-2.98
,20100208,MSCI COLCAP,"1,327.03","1,326.08",.07,.95,50.07,-2.91
,20100209,MSCI COLCAP,"1,345.54","1,327.03",1.39,18.51,51.80,-1.56
,20100210,MSCI COLCAP,"1,353.70","1,345.54",.61,8.16,53.88,-.96
,20100211,MSCI COLCAP,"1,358.21","1,353.70",.33,4.51,55.35,-.63
,20100212,MSCI COLCAP,"1,355.84","1,358.21",-.17,-2.37,56.70,-.81
,20100215,MSCI COLCAP,"1,357.59","1,355.84",.13,1.75,54.38,-.68
,20100216,MSCI COLCAP,"1,364.53","1,357.59",.51,6.94,55.87,-.17
,20100217,MSCI COLCAP,"1,366.11","1,364.53",.12,1.58,59.29,-.05
,20100218,MSCI COLCAP,"1,359.64","1,366.11",-.47,-6.47,60.32,-.53
,20100219,MSCI COLCAP,"1,372.51","1,359.64",.95,12.87,61.62,.41
,20100222,MSCI COLCAP,"1,372.84","1,372.51",.02,.33,64.56,.44
,20100223,MSCI COLCAP,"1,379.75","1,372.84",.50,6.91,66.00,.94
,20100224,MSCI COLCAP,"1,398.47","1,379.75",1.36,18.72,69.48,2.31
,20100225,MSCI COLCAP,"1,385.85","1,398.47",-.90,-12.62,66.35,1.39
,20100226,MSCI COLCAP,"1,391.02","1,385.85",.37,5.17,64.54,1.77
,20100301,MSCI COLCAP,"1,392.91","1,391.02",.14,1.89,63.46,1.91
,20100302,MSCI COLCAP,"1,391.36","1,392.91",-.11,-1.55,67.24,1.79
,20100303,MSCI COLCAP,"1,401.53","1,391.36",.73,10.17,67.56,2.54
,20100304,MSCI COLCAP,"1,398.81","1,401.53",-.19,-2.72,65.01,2.34
,20100305,MSCI COLCAP,"1,399.63","1,398.81",.06,.82,67.31,2.40
,20100308,MSCI COLCAP,"1,408.35","1,399.63",.62,8.72,67.81,3.04
,20100309,MSCI COLCAP,"1,403.17","1,408.35",-.37,-5.18,67.47,2.66
,20100310,MSCI COLCAP,"1,403.82","1,403.17",.05,.65,65.23,2.70
,20100311,MSCI COLCAP,"1,405.26","1,403.82",.10,1.44,66.48,2.81
,20100312,MSCI COLCAP,"1,406.49","1,405.26",.09,1.23,65.61,2.90
,20100315,MSCI COLCAP,"1,404.42","1,406.49",-.15,-2.07,64.55,2.75
,20100316,MSCI COLCAP,"1,411.71","1,404.42",.52,7.29,64.02,3.28
,20100317,MSCI COLCAP,"1,429.40","1,411.71",1.25,17.69,66.59,4.58
,20100318,MSCI COLCAP,"1,432.30","1,429.40",.20,2.90,66.30,4.79
,20100319,MSCI COLCAP,"1,414.10","1,432.30",-1.27,-18.20,62.53,3.46
,20100323,MSCI COLCAP,"1,426.74","1,414.10",.89,12.64,64.83,4.38
,20100324,MSCI COLCAP,"1,422.69","1,426.74",-.28,-4.05,62.33,4.09
,20100325,MSCI COLCAP,"1,427.24","1,422.69",.32,4.55,62.83,4.42
,20100326,MSCI COLCAP,"1,423.02","1,427.24",-.30,-4.22,62.71,4.11
,20100329,MSCI COLCAP,"1,429.29","1,423.02",.44,6.27,63.69,4.57
,20100330,MSCI COLCAP,"1,430.71","1,429.29",.10,1.42,65.95,4.67
,20100331,MSCI COLCAP,"1,440.58","1,430.71",.69,9.87,64.79,5.39
,20100405,MSCI COLCAP,"1,450.93","1,440.58",.72,10.35,63.53,6.15
,20100406,MSCI COLCAP,"1,460.30","1,450.93",.65,9.37,64.74,6.84
,20100407,MSCI COLCAP,"1,472.19","1,460.30",.81,11.89,65.87,7.71
,20100408,MSCI COLCAP,"1,472.76","1,472.19",.04,.57,66.82,7.75
,20100409,MSCI COLCAP,"1,468.95","1,472.76",-.26,-3.81,66.38,7.47
,20100412,MSCI COLCAP,"1,470.70","1,468.95",.12,1.75,66.58,7.60
,20100413,MSCI COLCAP,"1,470.91","1,470.70",.01,.21,67.19,7.61
,20100414,MSCI COLCAP,"1,478.47","1,470.91",.51,7.56,67.14,8.17
,20100415,MSCI COLCAP,"1,481.14","1,478.47",.18,2.67,66.66,8.36
,20100416,MSCI COLCAP,"1,463.27","1,481.14",-1.21,-17.87,64.48,7.05
,20100419,MSCI COLCAP,"1,453.14","1,463.27",-.69,-10.13,64.20,6.31
,20100420,MSCI COLCAP,"1,467.76","1,453.14",1.01,14.62,67.06,7.38
,20100421,MSCI COLCAP,"1,475.06","1,467.76",.50,7.30,67.54,7.92
,20100422,MSCI COLCAP,"1,478.51","1,475.06",.23,3.45,67.72,8.17
,20100423,MSCI COLCAP,"1,488.05","1,478.51",.65,9.54,66.97,8.87
,20100426,MSCI COLCAP,"1,484.44","1,488.05",-.24,-3.61,62.25,8.60
,20100427,MSCI COLCAP,"1,472.11","1,484.44",-.83,-12.33,61.33,7.70
,20100428,MSCI COLCAP,"1,457.28","1,472.11",-1.01,-14.83,58.70,6.62
,20100429,MSCI COLCAP,"1,469.22","1,457.28",.82,11.94,57.33,7.49
,20100430,MSCI COLCAP,"1,467.26","1,469.22",-.13,-1.96,57.44,7.35
,20100503,MSCI COLCAP,"1,490.16","1,467.26",1.56,22.90,59.90,9.02
,20100504,MSCI COLCAP,"1,481.63","1,490.16",-.57,-8.53,56.31,8.40
,20100505,MSCI COLCAP,"1,446.55","1,481.63",-2.37,-35.08,51.77,5.83
,20100506,MSCI COLCAP,"1,403.06","1,446.55",-3.01,-43.49,46.03,2.65
,20100507,MSCI COLCAP,"1,412.80","1,403.06",.69,9.74,45.19,3.36
,20100510,MSCI COLCAP,"1,438.18","1,412.80",1.80,25.38,43.11,5.22
,20100511,MSCI COLCAP,"1,442.63","1,438.18",.31,4.45,44.72,5.54
,20100512,MSCI COLCAP,"1,451.06","1,442.63",.58,8.43,44.62,6.16
,20100513,MSCI COLCAP,"1,454.93","1,451.06",.27,3.87,47.11,6.44
,20100514,MSCI COLCAP,"1,444.27","1,454.93",-.73,-10.66,44.23,5.66
,20100518,MSCI COLCAP,"1,424.49","1,444.27",-1.37,-19.78,40.73,4.22
,20100519,MSCI COLCAP,"1,406.37","1,424.49",-1.27,-18.12,37.55,2.89
,20100520,MSCI COLCAP,"1,395.99","1,406.37",-.74,-10.38,36.22,2.13
,20100521,MSCI COLCAP,"1,397.39","1,395.99",.10,1.40,38.69,2.23
,20100524,MSCI COLCAP,"1,410.93","1,397.39",.97,13.54,39.91,3.22
,20100525,MSCI COLCAP,"1,399.25","1,410.93",-.83,-11.68,38.76,2.37
,20100526,MSCI COLCAP,"1,432.82","1,399.25",2.40,33.57,40.97,4.83
,20100527,MSCI COLCAP,"1,428.47","1,432.82",-.30,-4.35,41.08,4.51
,20100528,MSCI COLCAP,"1,446.48","1,428.47",1.26,18.01,41.25,5.83
,20100531,MSCI COLCAP,"1,444.54","1,446.48",-.13,-1.94,40.04,5.68
,20100601,MSCI COLCAP,"1,447.26","1,444.54",.19,2.72,37.29,5.88
,20100602,MSCI COLCAP,"1,451.91","1,447.26",.32,4.65,38.32,6.22
,20100603,MSCI COLCAP,"1,453.36","1,451.91",.10,1.45,39.44,6.33
,20100604,MSCI COLCAP,"1,438.30","1,453.36",-1.04,-15.06,36.67,5.23
,20100608,MSCI COLCAP,"1,433.27","1,438.30",-.35,-5.03,36.65,4.86
,20100609,MSCI COLCAP,"1,445.53","1,433.27",.86,12.26,37.49,5.76
,20100610,MSCI COLCAP,"1,446.34","1,445.53",.06,.81,36.86,5.82
,20100611,MSCI COLCAP,"1,448.08","1,446.34",.12,1.74,34.73,5.94
,20100615,MSCI COLCAP,"1,450.71","1,448.08",.18,2.63,34.72,6.14
,20100616,MSCI COLCAP,"1,461.39","1,450.71",.74,10.68,37.04,6.92
,20100617,MSCI COLCAP,"1,460.56","1,461.39",-.06,-.83,36.19,6.86
,20100618,MSCI COLCAP,"1,472.41","1,460.56",.81,11.85,36.43,7.72
,20100621,MSCI COLCAP,"1,466.78","1,472.41",-.38,-5.63,34.48,7.31
,20100622,MSCI COLCAP,"1,467.67","1,466.78",.06,.89,34.56,7.38
,20100623,MSCI COLCAP,"1,471.95","1,467.67",.29,4.28,35.13,7.69
,20100624,MSCI COLCAP,"1,468.73","1,471.95",-.22,-3.22,34.70,7.45
,20100625,MSCI COLCAP,"1,475.04","1,468.73",.43,6.31,34.23,7.92
,20100628,MSCI COLCAP,"1,472.02","1,475.04",-.20,-3.02,34.44,7.69
,20100629,MSCI COLCAP,"1,453.60","1,472.02",-1.25,-18.42,32.75,6.35
,20100630,MSCI COLCAP,"1,466.78","1,453.60",.91,13.18,33.01,7.31
,20100701,MSCI COLCAP,"1,459.01","1,466.78",-.53,-7.77,30.34,6.74
,20100702,MSCI COLCAP,"1,455.04","1,459.01",-.27,-3.97,29.97,6.45
,20100706,MSCI COLCAP,"1,463.82","1,455.04",.60,8.78,31.78,7.09
,20100707,MSCI COLCAP,"1,462.31","1,463.82",-.10,-1.51,31.31,6.98
,20100708,MSCI COLCAP,"1,474.59","1,462.31",.84,12.28,33.58,7.88
,20100709,MSCI COLCAP,"1,478.49","1,474.59",.26,3.90,36.19,8.17
,20100712,MSCI COLCAP,"1,496.79","1,478.49",1.24,18.30,38.21,9.51
,20100713,MSCI COLCAP,"1,507.16","1,496.79",.69,10.37,39.21,10.27
,20100714,MSCI COLCAP,"1,521.17","1,507.16",.93,14.01,39.65,11.29
,20100715,MSCI COLCAP,"1,532.45","1,521.17",.74,11.28,40.48,12.12
,20100716,MSCI COLCAP,"1,526.67","1,532.45",-.38,-5.78,39.69,11.69
,20100719,MSCI COLCAP,"1,528.75","1,526.67",.14,2.08,38.37,11.84
,20100721,MSCI COLCAP,"1,565.50","1,528.75",2.40,36.75,40.53,14.53
,20100722,MSCI COLCAP,"1,566.33","1,565.50",.05,.83,39.83,14.59
,20100723,MSCI COLCAP,"1,569.86","1,566.33",.23,3.53,37.48,14.85
,20100726,MSCI COLCAP,"1,596.49","1,569.86",1.70,26.63,39.24,16.80
,20100727,MSCI COLCAP,"1,602.61","1,596.49",.38,6.12,40.17,17.25
,20100728,MSCI COLCAP,"1,591.33","1,602.61",-.70,-11.28,41.23,16.42
,20100729,MSCI COLCAP,"1,562.05","1,591.33",-1.84,-29.28,39.14,14.28
,20100730,MSCI COLCAP,"1,571.62","1,562.05",.61,9.57,36.95,14.98
,20100802,MSCI COLCAP,"1,575.01","1,571.62",.22,3.39,36.22,15.23
,20100803,MSCI COLCAP,"1,586.92","1,575.01",.76,11.91,36.17,16.10
,20100804,MSCI COLCAP,"1,595.44","1,586.92",.54,8.52,36.57,16.72
,20100805,MSCI COLCAP,"1,601.01","1,595.44",.35,5.57,37.67,17.13
,20100806,MSCI COLCAP,"1,580.41","1,601.01",-1.29,-20.60,35.16,15.62
,20100809,MSCI COLCAP,"1,582.51","1,580.41",.13,2.10,35.34,15.78
,20100810,MSCI COLCAP,"1,577.34","1,582.51",-.33,-5.17,34.27,15.40
,20100811,MSCI COLCAP,"1,558.12","1,577.34",-1.22,-19.22,34.03,13.99
,20100812,MSCI COLCAP,"1,557.42","1,558.12",-.04,-.70,32.96,13.94
,20100813,MSCI COLCAP,"1,567.78","1,557.42",.67,10.36,32.93,14.70
,20100817,MSCI COLCAP,"1,575.02","1,567.78",.46,7.24,33.42,15.23
,20100818,MSCI COLCAP,"1,581.48","1,575.02",.41,6.46,34.46,15.70
,20100819,MSCI COLCAP,"1,586.73","1,581.48",.33,5.25,34.34,16.09
,20100820,MSCI COLCAP,"1,585.60","1,586.73",-.07,-1.13,32.98,16.00
,20100823,MSCI COLCAP,"1,606.82","1,585.60",1.34,21.22,33.65,17.56
,20100824,MSCI COLCAP,"1,605.58","1,606.82",-.08,-1.24,30.55,17.47
,20100825,MSCI COLCAP,"1,602.95","1,605.58",-.16,-2.63,30.62,17.27
,20100826,MSCI COLCAP,"1,616.93","1,602.95",.87,13.98,32.71,18.30
,20100827,MSCI COLCAP,"1,639.89","1,616.93",1.42,22.96,35.52,19.98
,20100830,MSCI COLCAP,"1,642.91","1,639.89",.18,3.02,35.29,20.20
,20100831,MSCI COLCAP,"1,664.18","1,642.91",1.29,21.27,37.64,21.75
,20100901,MSCI COLCAP,"1,713.81","1,664.18",2.98,49.63,45.38,25.38
,20100902,MSCI COLCAP,"1,681.03","1,713.81",-1.91,-32.78,42.12,22.99
,20100903,MSCI COLCAP,"1,687.24","1,681.03",.37,6.21,43.76,23.44
,20100906,MSCI COLCAP,"1,719.62","1,687.24",1.92,32.38,44.20,25.81
,20100907,MSCI COLCAP,"1,715.27","1,719.62",-.25,-4.35,42.93,25.49
,20100908,MSCI COLCAP,"1,735.68","1,715.27",1.19,20.41,42.31,26.98
,20100909,MSCI COLCAP,"1,730.15","1,735.68",-.32,-5.53,41.83,26.58
