Region,Sub-region,Country,Year,Measure Names,Measure Values
Europe,Northern Europe,Estonia,2009,Count,0
Europe,Northern Europe,United Kingdom (Scotland),2010,Rate,4.940899244
Europe,Northern Europe,United Kingdom (Northern Ireland),2010,Rate,3.102780146
Europe,Northern Europe,United Kingdom (England and Wales),2010,Rate,3.083004667
Europe,Northern Europe,Lithuania,2010,Rate,2.208830520
Europe,Northern Europe,Latvia,2010,Rate,0.377562410
Europe,Northern Europe,Ireland,2010,Rate,2.942254953
Europe,Northern Europe,Finland,2010,Rate,0.018636606
Europe,Northern Europe,Estonia,2010,Rate,0
Europe,Northern Europe,United Kingdom (Scotland),2010,Count,260
Europe,Northern Europe,United Kingdom (Northern Ireland),2010,Count,56
Europe,Northern Europe,United Kingdom (England and Wales),2010,Count,1717
Europe,Northern Europe,Lithuania,2010,Count,69
Europe,Northern Europe,Latvia,2010,Count,8
Europe,Northern Europe,Ireland,2010,Count,134
Europe,Northern Europe,Finland,2010,Count,1
Europe,Northern Europe,Estonia,2010,Count,0
Europe,Northern Europe,United Kingdom (Scotland),2011,Rate,4.132153437
Europe,Northern Europe,United Kingdom (Northern Ireland),2011,Rate,3.637730541
Europe,Northern Europe,United Kingdom (England and Wales),2011,Rate,2.698905076
Europe,Northern Europe,Lithuania,2011,Rate,1.556722088
Europe,Northern Europe,Latvia,2011,Rate,0.334351354
Europe,Northern Europe,Ireland,2011,Rate,2.374150942
Europe,Northern Europe,Finland,2011,Rate,0.055658255
Europe,Northern Europe,Estonia,2011,Rate,0.225954488
Europe,Northern Europe,United Kingdom (Scotland),2011,Count,219
Europe,Northern Europe,United Kingdom (Northern Ireland),2011,Count,66
Europe,Northern Europe,United Kingdom (England and Wales),2011,Count,1516
Europe,Northern Europe,Lithuania,2011,Count,48
Europe,Northern Europe,Latvia,2011,Count,7
Europe,Northern Europe,Ireland,2011,Count,109
Europe,Northern Europe,Finland,2011,Count,3
Europe,Northern Europe,Estonia,2011,Count,3
Europe,Northern Europe,United Kingdom (Scotland),2012,Rate,4.272056609
Europe,Northern Europe,United Kingdom (Northern Ireland),2012,Rate,2.467600407
Europe,Northern Europe,United Kingdom (England and Wales),2012,Rate,2.453692910
Europe,Northern Europe,Lithuania,2012,Rate,2.134253755
Europe,Northern Europe,Latvia,2012,Rate,0.048332107
Europe,Northern Europe,Ireland,2012,Rate,2.191745626
Europe,Northern Europe,Finland,2012,Rate,0.018468009
Europe,Northern Europe,Estonia,2012,Rate,0
Europe,Northern Europe,United Kingdom (Scotland),2012,Count,227
Europe,Northern Europe,United Kingdom (Northern Ireland),2012,Count,45
Europe,Northern Europe,United Kingdom (England and Wales),2012,Count,1388
Europe,Northern Europe,Lithuania,2012,Count,65
Europe,Northern Europe,Latvia,2012,Count,1
Europe,Northern Europe,Ireland,2012,Count,101
Europe,Northern Europe,Finland,2012,Count,1
Europe,Northern Europe,Estonia,2012,Count,0
Europe,Northern Europe,United Kingdom (Scotland),2013,Rate,4.748765884
Europe,Northern Europe,United Kingdom (Northern Ireland),2013,Rate,3.224528276
Europe,Northern Europe,United Kingdom (England and Wales),2013,Rate,3.034334922
Europe,Northern Europe,Lithuania,2013,Rate,1.528778592
Europe,Northern Europe,Latvia,2013,Rate,0.880217120
Europe,Northern Europe,Ireland,2013,Rate,1.754984264
Europe,Northern Europe,Finland,2013,Rate,0.018385787
Europe,Northern Europe,Estonia,2013,Rate,0.075811103
Europe,Northern Europe,United Kingdom (Scotland),2013,Count,253
Europe,Northern Europe,United Kingdom (Northern Ireland),2013,Count,59
Europe,Northern Europe,United Kingdom (England and Wales),2013,Count,1728
Europe,Northern Europe,Lithuania,2013,Count,46
Europe,Northern Europe,Latvia,2013,Count,18
Europe,Northern Europe,Ireland,2013,Count,81
Europe,Northern Europe,Finland,2013,Count,1
Europe,Northern Europe,Estonia,2013,Count,1
Europe,Northern Europe,United Kingdom (Scotland),2014,Rate,4.375794749
Europe,Northern Europe,United Kingdom (Northern Ireland),2014,Rate,2.390657311
Europe,Northern Europe,United Kingdom (England and Wales),2014,Rate,3.813013975
Europe,Northern Europe,Lithuania,2014,Rate,0
Europe,Northern Europe,Latvia,2014,Rate,0.841076182
Europe,Northern Europe,Ireland,2014,Rate,1.145487256
Europe,Northern Europe,Finland,2014,Rate,0.018310290
Europe,Northern Europe,Estonia,2014,Rate,0
Europe,Northern Europe,United Kingdom (Scotland),2014,Count,234
Europe,Northern Europe,United Kingdom (Northern Ireland),2014,Count,44
Europe,Northern Europe,United Kingdom (England and Wales),2014,Count,2189
Europe,Northern Europe,Lithuania,2014,Count,0
Europe,Northern Europe,Latvia,2014,Count,17
Europe,Northern Europe,Ireland,2014,Count,53
Europe,Northern Europe,Finland,2014,Count,1
Europe,Northern Europe,Estonia,2014,Count,0
Europe,Northern Europe,United Kingdom (Scotland),2015,Rate,4.243439419
Europe,Northern Europe,United Kingdom (Northern Ireland),2015,Rate,3.510437611
Europe,Northern Europe,United Kingdom (England and Wales),2015,Rate,5.215476307
Europe,Northern Europe,Lithuania,2015,Rate,0
Europe,Northern Europe,Latvia,2015,Rate,0.850989275
Europe,Northern Europe,Ireland,2015,Rate,1.977465491
Europe,Northern Europe,Finland,2015,Rate,0.018244420
Europe,Northern Europe,Estonia,2015,Rate,0
Europe,Northern Europe,United Kingdom (Scotland),2015,Count,228
Europe,Northern Europe,United Kingdom (Northern Ireland),2015,Count,65
Europe,Northern Europe,United Kingdom (England and Wales),2015,Count,3019
Europe,Northern Europe,Lithuania,2015,Count,0
Europe,Northern Europe,Latvia,2015,Count,17
Europe,Northern Europe,Ireland,2015,Count,92
Europe,Northern Europe,Finland,2015,Count,1
Europe,Northern Europe,Estonia,2015,Count,0
Europe,Northern Europe,United Kingdom (Scotland),2016,Rate,4.255555350
Europe,Northern Europe,United Kingdom (Northern Ireland),2016,Rate,4.349841070
Europe,Northern Europe,United Kingdom (England and Wales),2016,Rate,6.592873869
Europe,Northern Europe,Lithuania,2016,Rate,0
Europe,Northern Europe,Latvia,2016,Rate,0.405214092
Europe,Northern Europe,Ireland,2016,Rate,1.533288328
Europe,Northern Europe,Finland,2016,Rate,0.054568135
Europe,Northern Europe,United Kingdom (Scotland),2016,Count,230
Europe,Northern Europe,United Kingdom (Northern Ireland),2016,Count,81
Europe,Northern Europe,United Kingdom (England and Wales),2016,Count,3849
Europe,Northern Europe,Lithuania,2016,Count,0
Europe,Northern Europe,Latvia,2016,Count,8
Europe,Northern Europe,Ireland,2016,Count,72
Europe,Northern Europe,Finland,2016,Count,3
Europe,Northern Europe,United Kingdom (Scotland),2017,Rate,4.295089220
Europe,Northern Europe,United Kingdom (Northern Ireland),2017,Rate,3.581290483
Europe,Northern Europe,United Kingdom (England and Wales),2017,Rate,7.707943173
Europe,Northern Europe,Lithuania,2017,Rate,0
Europe,Northern Europe,Latvia,2017,Rate,0.205012872
Europe,Northern Europe,Ireland,2017,Rate,1.598895584
Europe,Northern Europe,Finland,2017,Rate,0.018144302
Europe,Northern Europe,Estonia,2017,Rate,0
Europe,Northern Europe,United Kingdom (Scotland),2017,Count,233
Europe,Northern Europe,United Kingdom (Northern Ireland),2017,Count,67
Europe,Northern Europe,United Kingdom (England and Wales),2017,Count,4528
Europe,Northern Europe,Lithuania,2017,Count,0
Europe,Northern Europe,Latvia,2017,Count,4
Europe,Northern Europe,Ireland,2017,Count,76
Europe,Northern Europe,Finland,2017,Count,1
Europe,Northern Europe,Estonia,2017,Count,0
Europe,Northern Europe,United Kingdom (Scotland),2018,Rate,4.928191832
Europe,Northern Europe,United Kingdom (Northern Ireland),2018,Rate,4.357898239
Europe,Northern Europe,United Kingdom (England and Wales),2018,Rate,8.835200073
Europe,Northern Europe,Lithuania,2018,Rate,0
Europe,Northern Europe,Latvia,2018,Rate,0.518548210
Europe,Northern Europe,Finland,2018,Rate,0.072429849
Europe,Northern Europe,Estonia,2018,Rate,0
Europe,Northern Europe,United Kingdom (Scotland),2018,Count,268
Europe,Northern Europe,United Kingdom (Northern Ireland),2018,Count,82
Europe,Northern Europe,United Kingdom (England and Wales),2018,Count,5223
Europe,Northern Europe,Lithuania,2018,Count,0
Europe,Northern Europe,Latvia,2018,Count,10
Europe,Northern Europe,Finland,2018,Count,4
Europe,Northern Europe,Estonia,2018,Count,0
Europe,Southern Europe,Slovenia,2003,Rate,0.402443840
Europe,Southern Europe,Italy,2003,Rate,0.229307635
Europe,Southern Europe,Slovenia,2003,Count,8
Europe,Southern Europe,Italy,2003,Count,132
Europe,Southern Europe,Slovenia,2004,Rate,0.050245550
Europe,Southern Europe,Portugal,2004,Rate,4.259411533
Europe,Southern Europe,Italy,2004,Rate,0.265753579
Europe,Southern Europe,Greece,2004,Rate,0.213618348
Europe,Southern Europe,Croatia,2004,Rate,0.319352026
Europe,Southern Europe,Slovenia,2004,Count,1
Europe,Southern Europe,Portugal,2004,Count,446
Europe,Southern Europe,Italy,2004,Count,154
Europe,Southern Europe,Greece,2004,Count,24
Europe,Southern Europe,Croatia,2004,Count,14
Europe,Southern Europe,Spain,2005,Rate,0.472521940
Europe,Southern Europe,Slovenia,2005,Rate,0.150377523
Europe,Southern Europe,Serbia,2005,Rate,0.282798724
Europe,Southern Europe,Portugal,2005,Rate,4.168058398
Europe,Southern Europe,North Macedonia,2005,Rate,1.164890209
Europe,Southern Europe,Italy,2005,Rate,0.631421345
Europe,Southern Europe,Greece,2005,Rate,0.222721118
Europe,Southern Europe,Croatia,2005,Rate,0.456822716
Europe,Southern Europe,Bosnia and Herzegovina,2005,Rate,0.185906581
Europe,Southern Europe,Spain,2005,Count,208
Europe,Southern Europe,Slovenia,2005,Count,3
Europe,Southern Europe,Serbia,2005,Count,26
Europe,Southern Europe,Portugal,2005,Count,438
Europe,Southern Europe,North Macedonia,2005,Count,24
Europe,Southern Europe,Italy,2005,Count,368
Europe,Southern Europe,Greece,2005,Count,25
Europe,Southern Europe,Croatia,2005,Count,20
Europe,Southern Europe,Bosnia and Herzegovina,2005,Count,7
Europe,Southern Europe,Spain,2006,Rate,0.498562887
Europe,Southern Europe,Slovenia,2006,Rate,0.299636391
Europe,Southern Europe,Serbia,2006,Rate,0.251478447
Europe,Southern Europe,Portugal,2006,Rate,5.273721312
Europe,Southern Europe,North Macedonia,2006,Rate,1.163279906
Europe,Southern Europe,Montenegro,2006,Rate,0.647392707
Europe,Southern Europe,Italy,2006,Rate,0.474867712
Europe,Southern Europe,Greece,2006,Rate,0.250330123
Europe,Southern Europe,Croatia,2006,Rate,0.160154407
Europe,Southern Europe,Bosnia and Herzegovina,2006,Rate,0.239017034
Europe,Southern Europe,Albania,2006,Rate,0.424417593
Europe,Southern Europe,Spain,2006,Count,223
Europe,Southern Europe,Slovenia,2006,Count,6
Europe,Southern Europe,Serbia,2006,Count,23
Europe,Southern Europe,Portugal,2006,Count,556
Europe,Southern Europe,North Macedonia,2006,Count,24
Europe,Southern Europe,Montenegro,2006,Count,4
Europe,Southern Europe,Italy,2006,Count,278
Europe,Southern Europe,Greece,2006,Count,28
Europe,Southern Europe,Croatia,2006,Count,7
Europe,Southern Europe,Bosnia and Herzegovina,2006,Count,9
Europe,Southern Europe,Albania,2006,Count,13
Europe,Southern Europe,Spain,2007,Rate,0.475466480
Europe,Southern Europe,Slovenia,2007,Rate,0.447287648
Europe,Southern Europe,Serbia,2007,Rate,0.208763932
Europe,Southern Europe,Portugal,2007,Rate,4.189858273
Europe,Southern Europe,North Macedonia,2007,Rate,1.452497521
Europe,Southern Europe,Montenegro,2007,Rate,0.322812862
Europe,Southern Europe,Italy,2007,Rate,0.619597037
Europe,Southern Europe,Greece,2007,Rate,0.269775196
Europe,Southern Europe,Croatia,2007,Rate,0.320922276
Europe,Southern Europe,Bosnia and Herzegovina,2007,Rate,0.132880088
Europe,Southern Europe,Andorra,2007,Rate,0
Europe,Southern Europe,Albania,2007,Rate,0.428478246
Europe,Southern Europe,Spain,2007,Count,216
Europe,Southern Europe,Slovenia,2007,Count,9
Europe,Southern Europe,Serbia,2007,Count,19
Europe,Southern Europe,Portugal,2007,Count,443
Europe,Southern Europe,North Macedonia,2007,Count,30
Europe,Southern Europe,Montenegro,2007,Count,2
Europe,Southern Europe,Italy,2007,Count,364
Europe,Southern Europe,Greece,2007,Count,30
Europe,Southern Europe,Croatia,2007,Count,14
Europe,Southern Europe,Bosnia and Herzegovina,2007,Count,5
Europe,Southern Europe,Andorra,2007,Count,0
Europe,Southern Europe,Albania,2007,Count,13
Europe,Southern Europe,Spain,2008,Rate,0.514447844
Europe,Southern Europe,Slovenia,2008,Rate,0.346012380
Europe,Southern Europe,Serbia,2008,Rate,0.176598395
Europe,Southern Europe,Portugal,2008,Rate,4.643563992
Europe,Southern Europe,North Macedonia,2008,Rate,0.677208874
Europe,Southern Europe,Montenegro,2008,Rate,0.482849197
Europe,Southern Europe,Malta,2008,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2008,Rate,2.633085289
Europe,Southern Europe,Italy,2008,Rate,0.551575537
Europe,Southern Europe,Greece,2008,Rate,0.271731500
Europe,Southern Europe,Croatia,2008,Rate,0.367593085
Europe,Southern Europe,Bosnia and Herzegovina,2008,Rate,0.213091205
Europe,Southern Europe,Andorra,2008,Rate,0
Europe,Southern Europe,Albania,2008,Rate,0.333035489
Europe,Southern Europe,Spain,2008,Count,237
Europe,Southern Europe,Slovenia,2008,Count,7
Europe,Southern Europe,Serbia,2008,Count,16
Europe,Southern Europe,Portugal,2008,Count,492
Europe,Southern Europe,North Macedonia,2008,Count,14
Europe,Southern Europe,Montenegro,2008,Count,3
Europe,Southern Europe,Malta,2008,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2008,Count,46
Europe,Southern Europe,Italy,2008,Count,325
Europe,Southern Europe,Greece,2008,Count,30
Europe,Southern Europe,Croatia,2008,Count,16
Europe,Southern Europe,Bosnia and Herzegovina,2008,Count,8
Europe,Southern Europe,Andorra,2008,Count,0
Europe,Southern Europe,Albania,2008,Count,10
Europe,Southern Europe,Spain,2009,Rate,0.367082214
Europe,Southern Europe,Slovenia,2009,Rate,0.098337748
Europe,Southern Europe,Serbia,2009,Rate,0.265976487
Europe,Southern Europe,Portugal,2009,Rate,5.082953998
Europe,Southern Europe,North Macedonia,2009,Rate,0.773309232
Europe,Southern Europe,Montenegro,2009,Rate,0.481592723
Europe,Southern Europe,Malta,2009,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2009,Rate,2.292856468
Europe,Southern Europe,Italy,2009,Rate,0.590468385
Europe,Southern Europe,Holy See,2009,Rate,0
Europe,Southern Europe,Greece,2009,Rate,0.145995126
Europe,Southern Europe,Croatia,2009,Rate,0.276417382
Europe,Southern Europe,Bosnia and Herzegovina,2009,Rate,0.160601936
Europe,Southern Europe,Andorra,2009,Rate,0
Europe,Southern Europe,Albania,2009,Rate,0.168177800
Europe,Southern Europe,Spain,2009,Count,171
Europe,Southern Europe,Slovenia,2009,Count,2
Europe,Southern Europe,Serbia,2009,Count,24
Europe,Southern Europe,Portugal,2009,Count,539
Europe,Southern Europe,North Macedonia,2009,Count,16
Europe,Southern Europe,Montenegro,2009,Count,3
Europe,Southern Europe,Malta,2009,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2009,Count,50
Europe,Southern Europe,Italy,2009,Count,349
Europe,Southern Europe,Holy See,2009,Count,0
Europe,Southern Europe,Greece,2009,Count,16
Europe,Southern Europe,Croatia,2009,Count,12
Europe,Southern Europe,Bosnia and Herzegovina,2009,Count,6
Europe,Southern Europe,Andorra,2009,Count,0
Europe,Southern Europe,Albania,2009,Count,5
Europe,Southern Europe,Spain,2010,Rate,0.270609987
Europe,Southern Europe,Slovenia,2010,Rate,0.195758309
Europe,Southern Europe,Serbia,2010,Rate,0.222438284
Europe,Southern Europe,Portugal,2010,Rate,4.728172547
Europe,Southern Europe,North Macedonia,2010,Rate,0.820963744
Europe,Southern Europe,Montenegro,2010,Rate,0.320369578
Europe,Southern Europe,Malta,2010,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2010,Rate,1.947369398
Europe,Southern Europe,Italy,2010,Rate,0.591653838
Europe,Southern Europe,Holy See,2010,Rate,0
Europe,Southern Europe,Greece,2010,Rate,1.588957754
Europe,Southern Europe,Croatia,2010,Rate,0.300358374
Europe,Southern Europe,Bosnia and Herzegovina,2010,Rate,0.026987072
Europe,Southern Europe,Andorra,2010,Rate,0
Europe,Southern Europe,Albania,2010,Rate,0.305288720
Europe,Southern Europe,Spain,2010,Count,127
Europe,Southern Europe,Slovenia,2010,Count,4
Europe,Southern Europe,Serbia,2010,Count,20
Europe,Southern Europe,Portugal,2010,Count,501
Europe,Southern Europe,North Macedonia,2010,Count,17
Europe,Southern Europe,Montenegro,2010,Count,2
Europe,Southern Europe,Malta,2010,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2010,Count,43
Europe,Southern Europe,Italy,2010,Count,351
Europe,Southern Europe,Holy See,2010,Count,0
Europe,Southern Europe,Greece,2010,Count,173
Europe,Southern Europe,Croatia,2010,Count,13
Europe,Southern Europe,Bosnia and Herzegovina,2010,Count,1
Europe,Southern Europe,Andorra,2010,Count,0
Europe,Southern Europe,Albania,2010,Count,9
Europe,Southern Europe,Spain,2011,Rate,0.235747673
Europe,Southern Europe,Slovenia,2011,Rate,0.097500193
Europe,Southern Europe,Serbia,2011,Rate,0.100404283
Europe,Southern Europe,Portugal,2011,Rate,4.796870964
Europe,Southern Europe,North Macedonia,2011,Rate,0.675517881
Europe,Southern Europe,Montenegro,2011,Rate,0.479791962
Europe,Southern Europe,Malta,2011,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2011,Rate,1.727808804
Europe,Southern Europe,Italy,2011,Rate,0.597424998
Europe,Southern Europe,Holy See,2011,Rate,0
Europe,Southern Europe,Greece,2011,Rate,1.459035725
Europe,Southern Europe,Croatia,2011,Rate,0.139111145
Europe,Southern Europe,Bosnia and Herzegovina,2011,Rate,0.027313651
Europe,Southern Europe,Andorra,2011,Rate,0
Europe,Southern Europe,Albania,2011,Rate,0.068291993
Europe,Southern Europe,Spain,2011,Count,111
Europe,Southern Europe,Slovenia,2011,Count,2
Europe,Southern Europe,Serbia,2011,Count,9
Europe,Southern Europe,Portugal,2011,Count,507
Europe,Southern Europe,North Macedonia,2011,Count,14
Europe,Southern Europe,Montenegro,2011,Count,3
Europe,Southern Europe,Malta,2011,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2011,Count,31
Europe,Southern Europe,Italy,2011,Count,356
Europe,Southern Europe,Holy See,2011,Count,0
Europe,Southern Europe,Greece,2011,Count,158
Europe,Southern Europe,Croatia,2011,Count,6
Europe,Southern Europe,Bosnia and Herzegovina,2011,Count,1
Europe,Southern Europe,Andorra,2011,Count,0
Europe,Southern Europe,Albania,2011,Count,2
Europe,Southern Europe,Spain,2012,Rate,0.250727428
Europe,Southern Europe,Slovenia,2012,Rate,0.194379894
Europe,Southern Europe,Serbia,2012,Rate,0.123040909
Europe,Southern Europe,Portugal,2012,Rate,3.980502189
Europe,Southern Europe,North Macedonia,2012,Rate,0.915982693
Europe,Southern Europe,Montenegro,2012,Rate,0
Europe,Southern Europe,Malta,2012,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2012,Rate,1.817574958
Europe,Southern Europe,Italy,2012,Rate,0.569477318
Europe,Southern Europe,Holy See,2012,Rate,0
Europe,Southern Europe,Greece,2012,Rate,1.289290909
Europe,Southern Europe,Croatia,2012,Rate,0.139669063
Europe,Southern Europe,Bosnia and Herzegovina,2012,Rate,0.055478933
Europe,Southern Europe,Andorra,2012,Rate,0
Europe,Southern Europe,Albania,2012,Rate,0.068632037
Europe,Southern Europe,Spain,2012,Count,118
Europe,Southern Europe,Slovenia,2012,Count,4
Europe,Southern Europe,Serbia,2012,Count,11
Europe,Southern Europe,Portugal,2012,Count,419
Europe,Southern Europe,North Macedonia,2012,Count,19
Europe,Southern Europe,Montenegro,2012,Count,0
Europe,Southern Europe,Malta,2012,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2012,Count,33
Europe,Southern Europe,Italy,2012,Count,341
Europe,Southern Europe,Holy See,2012,Count,0
Europe,Southern Europe,Greece,2012,Count,139
Europe,Southern Europe,Croatia,2012,Count,6
Europe,Southern Europe,Bosnia and Herzegovina,2012,Count,2
Europe,Southern Europe,Andorra,2012,Count,0
Europe,Southern Europe,Albania,2012,Count,2
Europe,Southern Europe,Spain,2013,Rate,0.257827790
Europe,Southern Europe,Slovenia,2013,Rate,0.193881112
Europe,Southern Europe,Serbia,2013,Rate,0.100909395
Europe,Southern Europe,Portugal,2013,Rate,4.124884704
Europe,Southern Europe,North Macedonia,2013,Rate,0.867024876
Europe,Southern Europe,Montenegro,2013,Rate,0.159657184
Europe,Southern Europe,Malta,2013,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2013,Rate,1.867484405
Europe,Southern Europe,Italy,2013,Rate,0.540164739
Europe,Southern Europe,Holy See,2013,Rate,0
Europe,Southern Europe,Greece,2013,Rate,0.884502584
Europe,Southern Europe,Croatia,2013,Rate,0.023383100
Europe,Southern Europe,Bosnia and Herzegovina,2013,Rate,0.141139356
Europe,Southern Europe,Andorra,2013,Rate,0
Europe,Southern Europe,Albania,2013,Rate,0.172188879
Europe,Southern Europe,Spain,2013,Count,121
Europe,Southern Europe,Slovenia,2013,Count,4
Europe,Southern Europe,Serbia,2013,Count,9
Europe,Southern Europe,Portugal,2013,Count,432
Europe,Southern Europe,North Macedonia,2013,Count,18
Europe,Southern Europe,Montenegro,2013,Count,1
Europe,Southern Europe,Malta,2013,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2013,Count,34
Europe,Southern Europe,Italy,2013,Count,325
Europe,Southern Europe,Holy See,2013,Count,0
Europe,Southern Europe,Greece,2013,Count,95
Europe,Southern Europe,Croatia,2013,Count,1
Europe,Southern Europe,Bosnia and Herzegovina,2013,Count,5
Europe,Southern Europe,Andorra,2013,Count,0
Europe,Southern Europe,Albania,2013,Count,5
Europe,Southern Europe,Spain,2014,Rate,0.211638266
Europe,Southern Europe,Slovenia,2014,Rate,0.241839372
Europe,Southern Europe,Serbia,2014,Rate,0.134857462
Europe,Southern Europe,Portugal,2014,Rate,3.609061817
Europe,Southern Europe,North Macedonia,2014,Rate,0.385026326
Europe,Southern Europe,Montenegro,2014,Rate,0
Europe,Southern Europe,Malta,2014,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2014,Rate,1.440487904
Europe,Southern Europe,Italy,2014,Rate,0.491643549
Europe,Southern Europe,Holy See,2014,Rate,0
Europe,Southern Europe,Greece,2014,Rate,0.541982122
Europe,Southern Europe,Croatia,2014,Rate,0.023498902
Europe,Southern Europe,Bosnia and Herzegovina,2014,Rate,0.086154758
Europe,Southern Europe,Andorra,2014,Rate,1.262419047
Europe,Southern Europe,Albania,2014,Rate,0.069053453
Europe,Southern Europe,Spain,2014,Count,99
Europe,Southern Europe,Slovenia,2014,Count,5
Europe,Southern Europe,Serbia,2014,Count,12
Europe,Southern Europe,Portugal,2014,Count,376
Europe,Southern Europe,North Macedonia,2014,Count,8
Europe,Southern Europe,Montenegro,2014,Count,0
Europe,Southern Europe,Malta,2014,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2014,Count,26
Europe,Southern Europe,Italy,2014,Count,297
Europe,Southern Europe,Holy See,2014,Count,0
Europe,Southern Europe,Greece,2014,Count,58
Europe,Southern Europe,Croatia,2014,Count,1
Europe,Southern Europe,Bosnia and Herzegovina,2014,Count,3
Europe,Southern Europe,Andorra,2014,Count,1
Europe,Southern Europe,Albania,2014,Count,2
Europe,Southern Europe,Spain,2015,Rate,0.199263283
Europe,Southern Europe,Slovenia,2015,Rate,0.144843639
Europe,Southern Europe,Serbia,2015,Rate,0.157714900
Europe,Southern Europe,Portugal,2015,Rate,3.558907637
Europe,Southern Europe,North Macedonia,2015,Rate,0.529015286
Europe,Southern Europe,Montenegro,2015,Rate,0
Europe,Southern Europe,Malta,2015,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2015,Rate,1.354704550
Europe,Southern Europe,Italy,2015,Rate,0.473765523
Europe,Southern Europe,Holy See,2015,Rate,0
Europe,Southern Europe,Greece,2015,Rate,0.834917174
Europe,Southern Europe,Croatia,2015,Rate,0
Europe,Southern Europe,Bosnia and Herzegovina,2015,Rate,0
Europe,Southern Europe,Andorra,2015,Rate,0
Europe,Southern Europe,Albania,2015,Rate,0.276766427
Europe,Southern Europe,Spain,2015,Count,93
Europe,Southern Europe,Slovenia,2015,Count,3
Europe,Southern Europe,Serbia,2015,Count,14
Europe,Southern Europe,Portugal,2015,Count,369
Europe,Southern Europe,North Macedonia,2015,Count,11
Europe,Southern Europe,Montenegro,2015,Count,0
Europe,Southern Europe,Malta,2015,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2015,Count,24
Europe,Southern Europe,Italy,2015,Count,287
Europe,Southern Europe,Holy See,2015,Count,0
Europe,Southern Europe,Greece,2015,Count,89
Europe,Southern Europe,Croatia,2015,Count,0
Europe,Southern Europe,Bosnia and Herzegovina,2015,Count,0
Europe,Southern Europe,Andorra,2015,Count,0
Europe,Southern Europe,Albania,2015,Count,8
Europe,Southern Europe,Spain,2016,Rate,0.201569108
Europe,Southern Europe,Slovenia,2016,Rate,0.144633727
Europe,Southern Europe,Serbia,2016,Rate,0.090355020
Europe,Southern Europe,Portugal,2016,Rate,2.866678159
Europe,Southern Europe,North Macedonia,2016,Rate,0.480596863
Europe,Southern Europe,Montenegro,2016,Rate,0.318841458
Europe,Southern Europe,Malta,2016,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2016,Rate,1.233508136
Europe,Southern Europe,Italy,2016,Rate,0.324744527
Europe,Southern Europe,Greece,2016,Rate,0.574648758
Europe,Southern Europe,Croatia,2016,Rate,0.023760808
Europe,Southern Europe,Bosnia and Herzegovina,2016,Rate,0.029531079
Europe,Southern Europe,Albania,2016,Rate,0.138579635
Europe,Southern Europe,Spain,2016,Count,94
Europe,Southern Europe,Slovenia,2016,Count,3
Europe,Southern Europe,Serbia,2016,Count,8
Europe,Southern Europe,Portugal,2016,Count,296
Europe,Southern Europe,North Macedonia,2016,Count,10
Europe,Southern Europe,Montenegro,2016,Count,2
Europe,Southern Europe,Malta,2016,Count,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2016,Count,22
Europe,Southern Europe,Italy,2016,Count,197
Europe,Southern Europe,Greece,2016,Count,61
Europe,Southern Europe,Croatia,2016,Count,1
Europe,Southern Europe,Bosnia and Herzegovina,2016,Count,1
Europe,Southern Europe,Albania,2016,Count,4
Europe,Southern Europe,Spain,2017,Rate,0.147918117
Europe,Southern Europe,Slovenia,2017,Rate,0.048160393
Europe,Southern Europe,Serbia,2017,Rate,0.135906142
Europe,Southern Europe,Portugal,2017,Rate,2.838111956
Europe,Southern Europe,North Macedonia,2017,Rate,0.336215824
Europe,Southern Europe,Montenegro,2017,Rate,0
Europe,Southern Europe,Malta,2017,Rate,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2017,Rate,0.897096826
Europe,Southern Europe,Italy,2017,Rate,0.326335847
Europe,Southern Europe,Greece,2017,Rate,0.737975959
Europe,Southern Europe,Croatia,2017,Rate,0
Europe,Southern Europe,Bosnia and Herzegovina,2017,Rate,0
Europe,Southern Europe,Albania,2017,Rate,0.069344064
Europe,Southern Europe,Spain,2017,Count,69
Europe,Southern Europe,Slovenia,2017,Count,1
Europe,Southern Europe,Serbia,2017,Count,12
Europe,Southern Europe,Portugal,2017,Count,292
Europe,Southern Europe,North Macedonia,2017,Count,7
Europe,Southern Europe,Montenegro,2017,Count,0
